time,paymentservice_cpu,cartservice_cpu,checkoutservice_cpu,currencyservice_cpu,emailservice_cpu,frontend_cpu,main_cpu,adservice_cpu,productcatalogservice_cpu,recommendationservice_cpu,redis_cpu,shippingservice_cpu,paymentservice_mem,cartservice_mem,checkoutservice_mem,currencyservice_mem,emailservice_mem,frontend_mem,main_mem,adservice_mem,productcatalogservice_mem,recommendationservice_mem,redis_mem,shippingservice_mem,paymentservice_workload,cartservice_workload,checkoutservice_workload,currencyservice_workload,emailservice_workload,frontend_workload,frontend-external_workload,adservice_workload,productcatalogservice_workload,recommendationservice_workload,shippingservice_workload,frontend_error,frontend-external_error,paymentservice_latency-50,cartservice_latency-50,checkoutservice_latency-50,currencyservice_latency-50,emailservice_latency-50,frontend_latency-50,adservice_latency-50,productcatalogservice_latency-50,recommendationservice_latency-50,shippingservice_latency-50,paymentservice_latency-90,cartservice_latency-90,checkoutservice_latency-90,currencyservice_latency-90,emailservice_latency-90,frontend_latency-90,adservice_latency-90,productcatalogservice_latency-90,recommendationservice_latency-90,shippingservice_latency-90
1692585956,0.959476749640766,5.667095498781448,0.995984170024349,7.787414607889975,0.7074416902415632,15.505806591237151,7.74153746526691,0.34666247511012,8.238430949332106,4.387065967023754,0.4445253323130858,0.976367535588898,95961088,41213952,11628544,44965888,42356736,15974400,121298944,37576704,10031104,48021504,3051520,9170944,54.0,100.0,4.0,368.0,4.0,56.0,46.0,4.0,464.0,72.0,28.0,0,0,0.0012862010221465,0.0032142594634325,0.0342541436464088,0.0012988556827019,0.0029838056680161,0.025142235609103,0.001867469879518,0.0003697066655213,0.003455737704918,0.0004887096774193,0.0043517319704713,0.0049856670341786,0.0481767955801105,0.0044727252527496,0.0046097165991902,0.1066719242902211,0.0043734939759036,0.0038677707480461,0.0080916398713826,0.00421
1692585957,0.959476749640766,6.423199785158089,0.995984170024349,7.787414607889975,0.7074416902415632,15.505806591237151,7.74153746526691,0.34666247511012,8.238430949332106,4.387065967023754,0.4445253323130858,0.976367535588898,95961088,41213952,11628544,44965888,42356736,15974400,121298944,37576704,10031104,48021504,3051520,9170944,60.0,106.0,6.0,310.0,8.0,46.0,48.0,6.0,714.0,84.0,38.0,0,0,0.0012644281217208,0.0031977339181286,0.034090909090909,0.0011174089068825,0.0029844357976653,0.024291632145816,0.001867469879518,0.0003616624551679,0.0034369247428262,0.0004952531645569,0.0043418677859391,0.0049559210526315,0.0481016042780748,0.0044277008310249,0.0046093385214007,0.0968120456905503,0.0043734939759036,0.0038063630338036,0.0079495867768595,0.004219956616052
1692585958,0.959476749640766,6.423199785158089,0.995984170024349,7.787414607889975,0.7074416902415632,15.703465911996958,7.74153746526691,0.337066068406444,8.238430949332106,4.387065967023754,0.4445253323130858,0.9691606706850232,95961088,41213952,11628544,44965888,42356736,16089088,121298944,37937152,10031104,48021504,3051520,8990720,46.0,104.0,2.0,386.0,2.0,52.0,56.0,2.0,658.0,82.0,52.0,0,0,0.0012636373301435,0.0031905952912406,0.0340727462655328,0.0011168577861748,0.0029843607019516,0.0242918970780865,0.0018974063539895,0.0003635593577531,0.0034177336554867,0.0004946214571293,0.0043417069233607,0.0049430715242331,0.0481048592400442,0.0044279634316711,0.004609366554176,0.0968121196532885,0.0043794812707979,0.0038201343156418,0.0078117867243756,0.0042224612262283
1692585959,0.959476749640766,6.423199785158089,0.995984170024349,7.787414607889975,0.7074416902415632,15.703465911996958,7.74153746526691,0.337066068406444,8.238430949332106,4.387065967023754,0.4445253323130858,0.9691606706850232,95961088,41213952,11628544,44965888,42356736,16089088,121298944,37937152,10031104,48021504,3051520,8990720,90.0,100.0,0.0,370.0,0.0,48.0,60.0,0.0,610.0,80.0,18.0,0,0,0.0012636373301435,0.0031905898082398,0.0340725530365788,0.0011168738976098,0.002984366525682,0.0242918970780865,0.0018976853437335,0.0003635015950867,0.0034179021243806,0.000494645741806,0.0043417069233607,0.0049430616548316,0.0481048352873066,0.0044279641892317,0.00460936999424,0.0968121196532885,0.0043795370687467,0.003819687266599,0.0078129072111739,0.0042225015447069
1692585960,0.9849088826439232,6.423199785158089,0.995984170024349,7.787414607889975,0.7074416902415632,15.703465911996958,7.74153746526691,0.337066068406444,8.238430949332106,4.387065967023754,0.4445253323130858,0.9691606706850232,95961088,41213952,11628544,44965888,42356736,16089088,121298944,37937152,10031104,48021504,3051520,8990720,64.0,78.0,0.0,344.0,0.0,46.0,44.0,0.0,410.0,62.0,10.0,0,0,0.0012644281217208,0.0031906096706377,0.0340725806451612,0.001117421417155,0.002984375,0.024291632145816,0.0019268292682926,0.0003635168731659,0.0034178719008264,0.0004947257383966,0.0043418677859391,0.0049430974071478,0.0481048387096774,0.0044280660628662,0.004609375,0.0968120456905503,0.0043853658536585,0.0038198082472307,0.007812706270627,0.004222633297062
1692585961,0.9849088826439232,6.423199785158089,0.995984170024349,7.787414607889975,0.7074416902415632,15.703465911996958,7.74153746526691,0.337066068406444,8.238430949332106,4.371033430956199,0.4445253323130858,0.9691606706850232,95961088,41213952,11628544,44965888,42356736,16089088,121298944,37937152,10031104,48021504,3051520,8990720,70.0,138.0,8.0,360.0,8.0,64.0,68.0,8.0,624.0,96.0,42.0,0,0,0.0011866666666666,0.0031644724977457,0.0339887640449438,0.0010076975322617,0.003,0.023968152866242,0.0019221556886227,0.0003568480650379,0.003374900714853,0.0004758566978193,0.0042855652173913,0.0048960504959422,0.0481460674157303,0.0043764998868009,0.0046128,0.0927912087912087,0.0043844311377245,0.0037355057299451,0.0073462929475587,0.004190243902439
1692585962,0.9849088826439232,6.423199785158089,0.8539512941334879,6.6284526288707495,0.7053733496379877,15.703465911996958,7.74153746526691,0.337066068406444,8.238430949332106,4.371033430956199,0.4445253323130858,0.9691606706850232,95961088,41213952,11628544,44965888,42356736,16089088,121298944,37937152,10031104,48021504,3051520,8990720,48.0,100.0,0.0,378.0,0.0,50.0,54.0,0.0,578.0,84.0,40.0,0,0,0.0011723404255319,0.0031551786358715,0.0339972527472527,0.0004973808545603,0.003,0.0232900943396226,0.0019221556886227,0.0003525155477595,0.0033672601647621,0.0004841351074718,0.0042787234042553,0.0048793215445687,0.0481181318681318,0.0043443406474038,0.0046125490196078,0.0863695652173913,0.0043844311377245,0.0036952875399361,0.0071581722319859,0.0042044150110375
1692585963,0.9849088826439236,6.423199785158089,0.9841944167131592,6.980942488413387,0.7053733496379877,15.703465911996958,7.74153746526691,0.337066068406444,8.569546595151351,4.371033430956199,0.4445253323130858,0.9691606706850232,95961088,41213952,11395072,44965888,42356736,16089088,121298944,37937152,10031104,48021504,3051520,8990720,48.0,92.0,0.0,252.0,0.0,56.0,46.0,0.0,554.0,78.0,32.0,0,0,0.0011723404255319,0.0031502509953262,0.0339488636363636,0.0004970213640098,0.003,0.0232900943396226,0.0019135802469135,0.0003542895869877,0.0033524340770791,0.0004808085977482,0.0042787234042553,0.0048704517915873,0.048153409090909,0.0043435875122375,0.0046129032258064,0.0863695652173913,0.0043827160493827,0.0037110849519325,0.0070271929824561,0.0041986562150055
1692585964,0.9849088826439236,6.423199785158089,0.9841944167131592,6.841662090013231,0.7053733496379877,15.703465911996958,7.74153746526691,0.337066068406444,8.569546595151351,4.371033430956199,0.4445253323130858,0.9691606706850232,95961088,41213952,11395072,44965888,42356736,16089088,121298944,37937152,10031104,48021504,3051520,8990720,0.0,0.0,0.0,76.0,0.0,2.0,8.0,0.0,122.0,0.0,0.0,0,0,0.0011723404255319,0.0031502509953262,0.0339488636363636,0.0004970213640098,0.003,0.0232900943396226,0.0019135802469135,0.0003542895869877,0.0033524340770791,0.0004808085977482,0.0042787234042553,0.0048704517915873,0.048153409090909,0.0043435875122375,0.0046129032258064,0.0863695652173913,0.0043827160493827,0.0037110849519325,0.0070271929824561,0.0041986562150055
1692585965,0.9849088826439236,5.647504739436716,0.9841944167131592,8.153755196563594,0.7053733496379877,15.703465911996958,6.599510159244883,0.337066068406444,8.569546595151351,4.371033430956199,0.4646305486982111,0.9691606706850232,95961088,41213952,11395072,41709568,42356736,16089088,121298944,37937152,10031104,48021504,3051520,8990720,82.0,178.0,26.0,514.0,24.0,92.0,86.0,26.0,1150.0,144.0,90.0,0,0,0.0011723404255319,0.0031502509953262,0.0339488636363636,0.0004970213640098,0.003,0.0232900943396226,0.002,0.0003542895869877,0.0033524340770791,0.0004808085977482,0.0042787234042553,0.0048704517915873,0.048153409090909,0.0043435875122375,0.0046129032258064,0.0863695652173913,0.0044,0.0037110849519325,0.0070271929824561,0.0041986562150055
1692585966,0.9849088826439236,5.540451409684081,1.0241885380819569,8.153755196563594,0.7053733496379877,15.703465911996958,6.470484534823767,0.337066068406444,7.448649900505553,4.371033430956199,0.4646305486982111,0.9691606706850232,95961088,41213952,11395072,41709568,42356736,16089088,121298944,37937152,10031104,48021504,3051520,8990720,48.0,80.0,0.0,200.0,0.0,42.0,44.0,0.0,612.0,64.0,24.0,0,0,0.0011882626380011,0.0031543176491797,0.0338636363636363,0.0004958337784424,0.003,0.0234626556016597,0.0019068322981366,0.0003545903604497,0.0033563674874238,0.0004816369359916,0.0042859965136548,0.0048777717685235,0.0482272727272727,0.0043466469315723,0.0046136752136752,0.0874720357941834,0.0043813664596273,0.0037160779537149,0.0070765027322404,0.0042009153318077
1692585967,0.9820781025992936,6.075200665841353,1.0241885380819569,8.153755196563594,0.7053733496379877,13.322484448480465,6.341458910402653,0.337066068406444,7.305824123919699,4.371033430956199,0.3929554786796533,0.9691606706850232,95907840,41226240,11395072,41709568,42356736,16089088,121298944,37937152,10031104,48021504,3051520,8990720,66.0,98.0,2.0,358.0,0.0,60.0,50.0,2.0,484.0,72.0,20.0,0,0,0.0012379182156133,0.003175041110908,0.0339798850574712,0.0011080850154864,0.0029918032786885,0.0237701938610662,0.0019068322981366,0.0003591028490604,0.0033988175221714,0.0004874358974358,0.0043257567711099,0.0049150739996345,0.0481752873563218,0.0044177934422727,0.004611475409836,0.0928833693304535,0.0043813664596273,0.0037928296067848,0.0075273504273504,0.0042100327153762
1692585968,0.9820781025992936,6.075200665841355,1.0241885380819569,8.153755196563594,0.7053733496379877,13.59473674131808,6.212433285981537,0.337066068406444,7.162998347333843,4.364481827689962,0.3852116362013498,0.9691606706850232,95907840,41226240,11395072,41709568,42356736,16089088,121298944,37937152,10031104,48021504,3051520,8990720,44.0,56.0,4.0,172.0,8.0,26.0,28.0,4.0,386.0,38.0,16.0,0,0,0.0012379182156133,0.0031854909538029,0.0339798850574712,0.0011070741611455,0.0029918032786885,0.0237701938610662,0.0018679245283018,0.0003610830470802,0.0034047434905903,0.0004874358974358,0.0043257567711099,0.0049338837168452,0.0481752873563218,0.0044176960889078,0.004611475409836,0.0928833693304535,0.0043735849056603,0.0038109848484848,0.0076594323873121,0.0042100327153762
1692585969,0.9820781025992936,6.371698424949186,1.0241885380819569,8.153755196563594,0.7053733496379877,13.866989034155702,7.71530055727647,0.3655220897651415,7.020172570747986,4.364481827689962,0.4525113889632982,0.9691606706850232,95907840,41226240,11395072,41709568,42356736,16089088,121339904,37797888,10031104,48021504,3182592,8990720,74.0,86.0,0.0,258.0,0.0,38.0,50.0,0.0,506.0,68.0,12.0,0,0,0.0012379182156133,0.0031854909538029,0.0339798850574712,0.0011070741611455,0.0029918032786885,0.0237701938610662,0.0018679245283018,0.0003610830470802,0.0034047434905903,0.0004874358974358,0.0043257567711099,0.0049338837168452,0.0481752873563218,0.0044176960889078,0.004611475409836,0.0928833693304535,0.0043735849056603,0.0038109848484848,0.0076594323873121,0.0042100327153762
1692585970,0.9879919496412376,6.371698424949186,1.0241885380819569,8.153755196563594,0.579911076061234,14.139241326993329,7.71530055727647,0.3885830337610653,6.877346794162131,4.364481827689962,0.4525113889632982,0.9691606706850232,95907840,41226240,11395072,41709568,42356736,16089088,121339904,37797888,10031104,48021504,3182592,8990720,62.0,140.0,10.0,468.0,10.0,78.0,68.0,10.0,624.0,88.0,48.0,0,0,0.0012379182156133,0.0031854909538029,0.0339798850574712,0.0011070741611455,0.0029918032786885,0.0237701938610662,0.0019299363057324,0.0003610830470802,0.0034047434905903,0.0004874358974358,0.0043257567711099,0.0049338837168452,0.0481752873563218,0.0044176960889078,0.004611475409836,0.0928833693304535,0.0043859872611464,0.0038109848484848,0.0076594323873121,0.0042100327153762
1692585971,0.9879919496412376,6.371698424949186,1.0241885380819569,8.153755196563594,0.7035727882573092,12.400184431110878,7.71530055727647,0.3885830337610653,8.178520635258211,4.3573819191200425,0.4525113889632982,0.9691606706850232,95907840,41226240,11395072,41709568,42356736,16089088,121339904,37797888,9564160,48021504,3182592,8990720,66.0,112.0,0.0,302.0,0.0,54.0,56.0,0.0,654.0,88.0,30.0,0,0,0.0012030338389731,0.0031743869209809,0.0339497041420118,0.0010594347000335,0.0029915966386554,0.0238463983050847,0.0019,0.0003590082403862,0.0033893190921228,0.0004788622129436,0.0043152858809801,0.0049138964577656,0.0480917159763313,0.0043788403530331,0.0046117647058823,0.0915465631929046,0.00438,0.0037720682513068,0.0074964539007092,0.0041848450057405
1692585972,0.9879919496412376,6.371698424949186,1.0241885380819569,8.153755196563594,0.7035727882573092,14.051576088699614,7.71530055727647,0.3885830337610653,8.178520635258211,4.3573819191200425,0.4525113889632982,0.7667582724029963,95907840,41226240,11395072,41709568,42356736,16089088,121339904,37797888,9564160,48021504,3182592,8990720,56.0,96.0,4.0,388.0,4.0,50.0,58.0,2.0,526.0,68.0,36.0,0,0,0.0011930294906166,0.0031620546210888,0.0337427745664739,0.0010084543680901,0.0029918367346938,0.0234622302158273,0.0019,0.0003546670141534,0.0033825020005334,0.0004850669412976,0.0043106702412868,0.0048916983179598,0.0480202312138728,0.004348406676783,0.0046114285714285,0.0875277777777778,0.00438,0.0037322449787276,0.0073929203539823,0.0041955898566703
1692585973,0.9879919496412376,6.371698424949186,1.0241885380819569,8.153755196563594,0.6922382693633924,13.77932379586199,7.71530055727647,0.3885830337610653,8.178520635258211,4.3573819191200425,0.4525113889632982,0.7821835213046419,95907840,41226240,11395072,41709568,42356736,16089088,121339904,37797888,9564160,48021504,3182592,8990720,76.0,126.0,0.0,460.0,0.0,68.0,68.0,0.0,916.0,116.0,50.0,0,0,0.0011930294906166,0.0031580409864536,0.033406432748538,0.0010060770482908,0.0029918367346938,0.0234622302158273,0.0019,0.0003563108937091,0.0033678571428571,0.0004850669412976,0.0043106702412868,0.0048844737756165,0.0478508771929824,0.004348106348345,0.0046114285714285,0.0875277777777778,0.00438,0.0037466355049177,0.0072574692442882,0.0041955898566703
1692585974,0.9879919496412376,6.371698424949186,1.0241885380819569,8.153755196563594,0.6922382693633924,13.50707150302437,7.71530055727647,0.3885830337610653,8.21073602917311,4.3573819191200425,0.4525113889632982,0.7809495013925103,95907840,41226240,11395072,41709568,42356736,16089088,121339904,37797888,9564160,48021504,3182592,8990720,58.0,108.0,4.0,302.0,4.0,56.0,54.0,4.0,660.0,78.0,34.0,0,0,0.0011930294906166,0.0031580409864536,0.033406432748538,0.0010060770482908,0.0029918367346938,0.0234622302158273,0.0019,0.0003563108937091,0.0033678571428571,0.0004850669412976,0.0043106702412868,0.0048844737756165,0.0478508771929824,0.004348106348345,0.0046114285714285,0.0875277777777778,0.00438,0.0037466355049177,0.0072574692442882,0.0041955898566703
1692585975,0.9879919496412376,6.371698424949186,1.0241885380819569,7.948588612259694,0.6922382693633924,16.015523384142988,7.71530055727647,0.3885830337610653,8.21073602917311,4.3573819191200425,0.4525113889632982,0.9367938898029604,95907840,41226240,11395072,44208128,42356736,15966208,121339904,37797888,9564160,48021504,3182592,9158656,48.0,60.0,2.0,324.0,2.0,46.0,36.0,2.0,356.0,42.0,14.0,0,0,0.0011930294906166,0.0031580409864536,0.033406432748538,0.0010060770482908,0.0029918367346938,0.0234622302158273,0.001916129032258,0.0003563108937091,0.0033678571428571,0.0004850669412976,0.0043106702412868,0.0048844737756165,0.0478508771929824,0.004348106348345,0.0046114285714285,0.0875277777777778,0.0043832258064516,0.0037466355049177,0.0072574692442882,0.0041955898566703
1692585976,0.9879919496412376,6.371698424949186,0.964601540296121,7.948588612259694,0.6922382693633924,16.015523384142988,7.71530055727647,0.3885830337610653,8.21073602917311,4.3573819191200425,0.4525113889632982,0.9367938898029604,95907840,41226240,11395072,44208128,42356736,15966208,121339904,37797888,9564160,48021504,3182592,9158656,70.0,150.0,8.0,472.0,8.0,72.0,78.0,8.0,694.0,104.0,48.0,0,0,0.0013533834586466,0.0031580409864536,0.033406432748538,0.0010060770482908,0.0029914893617021,0.0234622302158273,0.0018662420382165,0.0003563108937091,0.0033678571428571,0.0004840862422997,0.0043428571428571,0.0048844737756165,0.0478508771929824,0.004348106348345,0.004611914893617,0.0875277777777778,0.0043732484076433,0.0037466355049177,0.0072574692442882,0.0041938189845474
1692585977,0.9879919496412376,6.371698424949186,0.964601540296121,7.948588612259694,0.6922382693633924,16.015523384142988,7.71530055727647,0.3885830337610653,8.21073602917311,4.3573819191200425,0.4525113889632982,0.9367938898029604,95907840,41226240,11395072,44208128,42356736,15966208,121339904,37797888,9564160,48021504,3182592,9158656,64.0,126.0,10.0,384.0,10.0,62.0,62.0,10.0,680.0,90.0,42.0,0,0,0.0012082221035771,0.0031495664739884,0.0330838323353293,0.0010014863573627,0.0029918032786885,0.0233339920948616,0.0018662420382165,0.0003523030110178,0.0033557207326785,0.0004901656314699,0.0043116924719701,0.0048692196531791,0.047814371257485,0.0043290582864422,0.004611475409836,0.0843032329988851,0.0043732484076433,0.0037039887753056,0.0070572727272727,0.0042043383947939
1692585978,0.9980799665412708,6.371698424949186,0.964601540296121,6.413950287836065,0.6922382693633924,16.015523384142988,7.71530055727647,0.3885830337610653,8.21073602917311,4.3573819191200425,0.4525113889632982,0.9367938898029604,95907840,41226240,11395072,44208128,42356736,15966208,121339904,37797888,9564160,48021504,3182592,9158656,72.0,106.0,10.0,246.0,10.0,44.0,62.0,10.0,842.0,80.0,48.0,0,0,0.0012082221035771,0.003145905024088,0.0331360946745562,0.0010031826861871,0.0029918699186991,0.0233339920948616,0.0018999999999999,0.0003543614016944,0.0033430159131093,0.0004912008281573,0.0043116924719701,0.0048626290433585,0.0478106508875739,0.0043296414173562,0.0046113821138211,0.0843032329988851,0.00438,0.0037221993127147,0.006931777378815,0.0042025889967637
1692585979,0.9980799665412708,6.266630268997678,0.964601540296121,6.540353470364072,0.6922382693633924,16.015523384142988,7.638544896585543,0.3885830337610653,8.21073602917311,4.3573819191200425,0.4525113889632982,0.9367938898029604,95907840,41226240,11395072,44208128,42356736,15966208,121339904,37797888,9564160,48021504,3182592,9158656,50.0,104.0,6.0,258.0,4.0,50.0,50.0,6.0,550.0,80.0,32.0,0,0,0.0012082221035771,0.003145905024088,0.0331360946745562,0.0010031826861871,0.0029918699186991,0.0233339920948616,0.0018999999999999,0.0003543614016944,0.0033430159131093,0.0004912008281573,0.0043116924719701,0.0048626290433585,0.0478106508875739,0.0043296414173562,0.0046113821138211,0.0843032329988851,0.00438,0.0037221993127147,0.006931777378815,0.0042025889967637
1692585980,0.9980799665412708,6.266630268997678,0.8074880452473056,7.584190951680343,0.6922382693633924,16.015523384142988,7.638544896585543,0.3885830337610653,8.21073602917311,4.319830931544458,0.4478454747774503,0.9367938898029604,95907840,41226240,11395072,44208128,42356736,15966208,121339904,37797888,9564160,48021504,3182592,9158656,74.0,136.0,10.0,326.0,12.0,52.0,66.0,10.0,796.0,90.0,52.0,0,0,0.0012082221035771,0.003145905024088,0.0331360946745562,0.0010031826861871,0.0029918699186991,0.0233339920948616,0.0019554140127388,0.0003543614016944,0.0033430159131093,0.0004912008281573,0.0043116924719701,0.0048626290433585,0.0478106508875739,0.0043296414173562,0.0046113821138211,0.0843032329988851,0.0043910828025477,0.0037221993127147,0.006931777378815,0.0042025889967637
1692585981,0.9980799665412708,5.403750095569301,0.791411352909037,7.584190951680343,0.6922382693633924,16.015523384142988,7.721559237938434,0.3885830337610653,8.21073602917311,4.319830931544458,0.4478454747774503,0.9367938898029604,95907840,41226240,11395072,44208128,42356736,15966208,121339904,37797888,9564160,48021504,3182592,9158656,48.0,92.0,2.0,324.0,4.0,48.0,44.0,2.0,610.0,66.0,34.0,0,0,0.0013369214208826,0.003145905024088,0.0331360946745562,0.0010031826861871,0.003,0.0233339920948616,0.001775,0.0003543614016944,0.0033430159131093,0.0004844221105527,0.0043379978471474,0.0048626290433585,0.0478106508875739,0.0043296414173562,0.0046136170212765,0.0843032329988851,0.004355,0.0037221993127147,0.006931777378815,0.0041870828848223
1692585982,0.9980799665412708,6.282901326860095,0.9922477736980094,7.584190951680343,0.6922382693633924,16.015523384142988,7.721559237938434,0.3885830337610653,8.21073602917311,4.324615476672867,0.4478454747774503,0.9367938898029604,95907840,41160704,11771904,44208128,42356736,15966208,121339904,37797888,9564160,48021504,3182592,9158656,60.0,88.0,0.0,344.0,0.0,50.0,56.0,0.0,528.0,56.0,18.0,0,0,0.0011785906401291,0.0031343283582089,0.0329215116279069,0.0004820531757754,0.0029920318725099,0.0228938356164383,0.001775,0.0003467588456907,0.0033251948051948,0.0004824083250743,0.0042994082840236,0.0048417910447761,0.0476308139534883,0.004281151142355,0.004611155378486,0.0803382187147689,0.004355,0.0036352601751674,0.0067220077220077,0.0041798930481283
1692585983,0.9980799665412708,6.282901326860095,0.9922477736980094,7.584190951680343,0.7378603159680568,16.015523384142988,7.721559237938434,0.3885830337610653,8.18143081754583,4.324615476672867,0.4525094792300356,0.9367938898029604,95907840,41160704,11771904,44208128,42356736,15966208,121339904,37797888,9527296,48021504,3182592,9158656,80.0,116.0,0.0,382.0,0.0,62.0,68.0,0.0,660.0,80.0,28.0,0,0,0.0011785906401291,0.0031316774413065,0.0325443786982248,0.0004817823732151,0.002992,0.0228938356164383,0.0017468354430379,0.0003486134306909,0.0033136284936928,0.0004819127849355,0.0042994082840236,0.0048370193943518,0.0474556213017751,0.0042804046624147,0.0046112,0.0803382187147689,0.0043493670886075,0.0036541485598787,0.0065807984790874,0.0041789924973204
1692585984,0.9980799665412708,6.2829013268600935,0.9922477736980094,7.584190951680343,0.7378603159680568,15.818775052152755,7.721559237938434,0.3885830337610653,8.095180880712478,4.324615476672867,0.4525094792300356,0.9367938898029604,95907840,41160704,11771904,44208128,42356736,15966208,121339904,37797888,9527296,48021504,3182592,9158656,62.0,126.0,0.0,402.0,0.0,76.0,52.0,0.0,488.0,82.0,20.0,0,0,0.0011785906401291,0.0031316774413065,0.0325443786982248,0.0004817823732151,0.002992,0.0228938356164383,0.0017468354430379,0.0003486134306909,0.0033136284936928,0.0004819127849355,0.0042994082840236,0.0048370193943518,0.0474556213017751,0.0042804046624147,0.0046112,0.0803382187147689,0.0043493670886075,0.0036541485598787,0.0065807984790874,0.0041789924973204
1692585985,0.739246510931093,6.2829013268600935,0.9922477736980094,7.584190951680343,0.7378603159680568,15.818775052152755,7.721559237938434,0.2910384738559959,8.095180880712478,4.324615476672867,0.4525094792300356,0.9367938898029604,95907840,41160704,11771904,44208128,42356736,15966208,121339904,38199296,9527296,48021504,3182592,9158656,70.0,126.0,4.0,404.0,2.0,72.0,70.0,4.0,634.0,86.0,38.0,0,0,0.0011785906401291,0.0031316774413065,0.0325443786982248,0.0004817823732151,0.002992,0.0228938356164383,0.0018717948717948,0.0003486134306909,0.0033136284936928,0.0004819127849355,0.0042994082840236,0.0048370193943518,0.0474556213017751,0.0042804046624147,0.0046112,0.0803382187147689,0.0043743589743589,0.0036541485598787,0.0065807984790874,0.0041789924973204
1692585986,0.755281241499303,6.2829013268600935,0.9922477736980094,7.584190951680343,0.7378603159680568,15.818775052152755,7.721559237938434,0.2969837776294913,8.095180880712478,4.324615476672867,0.4525094792300356,0.9465113370213784,95907840,41160704,11771904,44208128,42356736,15966208,121339904,38199296,9527296,48021504,3182592,9162752,66.0,136.0,6.0,510.0,4.0,70.0,76.0,6.0,780.0,102.0,44.0,0,0,0.0013476856835306,0.0031316774413065,0.0325443786982248,0.0004817823732151,0.0029917012448132,0.0228938356164383,0.0018481012658227,0.0003486134306909,0.0033136284936928,0.0004842971086739,0.0043332615715823,0.0048370193943518,0.0474556213017751,0.0042804046624147,0.0046116182572614,0.0803382187147689,0.0043696202531645,0.0036541485598787,0.0065807984790874,0.0041799573560767
1692585987,0.771315972067513,6.2829013268600935,0.9922477736980094,7.58419095168034,0.7378603159680565,15.818775052152755,7.721559237938434,0.3029290814029867,8.095180880712478,4.324615476672867,0.4525094792300356,0.9465113370213784,95907840,41160704,11771904,44208128,42356736,15966208,121339904,38199296,9527296,48021504,3182592,9162752,66.0,118.0,4.0,358.0,4.0,66.0,60.0,4.0,534.0,80.0,28.0,0,0,0.0011786096256684,0.0031361293762217,0.0323042168674698,0.0004741082528449,0.002991902834008,0.0227384528726999,0.0018481012658227,0.0003457873329459,0.0033383006535947,0.0004833829365079,0.004299037433155,0.0048450328771992,0.0473042168674698,0.0042692248147738,0.0046113360323886,0.0797045707915273,0.0043696202531645,0.0036266597402597,0.00685687732342,0.0041782747603833
1692585988,0.7675517177768832,6.2829013268600935,0.9922477736980094,7.771738765362462,0.7378603159680565,15.947993191735366,7.721559237938434,0.3567182264097241,8.095180880712478,4.324615476672867,0.4525094792300356,0.9465113370213784,95907840,41160704,11771904,41168896,42356736,16150528,121339904,38199296,9527296,48021504,3182592,9162752,84.0,122.0,4.0,338.0,2.0,56.0,64.0,2.0,710.0,88.0,26.0,0,0,0.0011786096256684,0.0031304494761743,0.0321969696969696,0.0004737735488189,0.0029918367346938,0.0227384528726999,0.0018333333333333,0.0003477145070695,0.0033258008443009,0.0004823908730158,0.004299037433155,0.0048348090571138,0.0471666666666666,0.004268349944629,0.0046114285714285,0.0797045707915273,0.0043666666666666,0.0036463762214983,0.0067157221206581,0.0041764705882352
1692585989,0.783193692869137,6.2829013268600935,0.9922477736980094,7.771738765362462,0.62136694622349,15.947993191735366,7.721559237938434,0.3567182264097241,8.095180880712478,4.324615476672867,0.4525094792300356,0.9465113370213784,95907840,41160704,11771904,41168896,42356736,16150528,121339904,38199296,9527296,48021504,3182592,9162752,48.0,68.0,4.0,218.0,4.0,36.0,36.0,4.0,492.0,64.0,26.0,0,0,0.0011786096256684,0.0031304494761743,0.0321969696969696,0.0004737735488189,0.0029918367346938,0.0227384528726999,0.0018333333333333,0.0003477145070695,0.0033258008443009,0.0004823908730158,0.004299037433155,0.0048348090571138,0.0471666666666666,0.004268349944629,0.0046114285714285,0.0797045707915273,0.0043666666666666,0.0036463762214983,0.0067157221206581,0.0041764705882352
1692585990,0.7988356679613904,6.2829013268600935,0.9922477736980094,7.771738765362462,0.6339037734389749,15.947993191735366,6.309926780304265,0.3567182264097241,8.095180880712478,4.324615476672867,0.4525094792300356,0.9626850626492812,95907840,41160704,11771904,41168896,42356736,16150528,121339904,38199296,9527296,48021504,3182592,9162752,8.0,10.0,4.0,90.0,4.0,12.0,22.0,4.0,316.0,8.0,14.0,0,0,0.0011786096256684,0.0031304494761743,0.0321969696969696,0.0004737735488189,0.0029918367346938,0.0227384528726999,0.00188,0.0003477145070695,0.0033258008443009,0.0004823908730158,0.004299037433155,0.0048348090571138,0.0471666666666666,0.004268349944629,0.0046114285714285,0.0797045707915273,0.004376,0.0036463762214983,0.0067157221206581,0.0041764705882352
