time,adservice_cpu,cartservice_cpu,checkoutservice_cpu,currencyservice_cpu,emailservice_cpu,frontend_cpu,main_cpu,paymentservice_cpu,productcatalogservice_cpu,recommendationservice_cpu,redis_cpu,shippingservice_cpu,adservice_mem,cartservice_mem,checkoutservice_mem,currencyservice_mem,emailservice_mem,frontend_mem,main_mem,paymentservice_mem,productcatalogservice_mem,recommendationservice_mem,redis_mem,shippingservice_mem,adservice_workload,cartservice_workload,checkoutservice_workload,currencyservice_workload,emailservice_workload,frontend_workload,frontend-external_workload,paymentservice_workload,productcatalogservice_workload,recommendationservice_workload,shippingservice_workload,adservice_error,adservice_latency-50,cartservice_latency-50,checkoutservice_latency-50,currencyservice_latency-50,emailservice_latency-50,frontend_latency-50,paymentservice_latency-50,productcatalogservice_latency-50,recommendationservice_latency-50,shippingservice_latency-50,adservice_latency-90,cartservice_latency-90,checkoutservice_latency-90,currencyservice_latency-90,emailservice_latency-90,frontend_latency-90,paymentservice_latency-90,productcatalogservice_latency-90,recommendationservice_latency-90,shippingservice_latency-90
1702356940,2.208988292560076,8.588904494382025,1.1613311982260557,11.669285094066623,0.9451198496005156,17.975008336989724,10.762002272918728,0.518056050614836,8.606576382888855,6.1463391096174025,0.48537931216176883,1.180660363966724,97943552,53575680,11087872,75526144,42098688,16150528,57950208,33488896,9015296,45813760,3022848,8630272,63.683,146,16,324,10,56,62,12,696.854,108.854,48.75,0,0.003127033005309924,0.0037277856135401973,0.041796875,0.0030969304957015596,0.003142857142857143,0.0726628151260504,0.00314,0.002241694866784234,0.006906610911987256,0.0023402889245585875,0.0049147221914074566,0.008956663941128368,0.08563829787234038,0.0049820563116082855,0.004857142857142858,0.22286658653846153,0.004852,0.0047558171679138285,0.015433045356371513,0.004557945425361156
1702356941,2.208988292560076,8.588904494382025,1.18454296665878,11.669285094066623,0.9451198496005156,17.975008336989724,10.762002272918728,0.518056050614836,8.606576382888855,7.190078928261963,0.5766293234528216,1.234908514013741,97943552,53575680,11087872,75526144,42098688,16150528,57950208,33488896,9015296,45813760,3158016,8630272,70,106,4,328,3.976,54,56,4,576,76,28,0,0.003142210730446025,0.0037762271414821945,0.041586538461538466,0.003121239744758433,0.0031313166774068037,0.0721221221221221,0.0031237113402061856,0.0022865618913900086,0.0069517709118311986,0.0023589945011783186,0.004930446024563672,0.009040951638065522,0.08523255813953491,0.005016968325791867,0.004836370019332246,0.22149825783972119,0.004822680412371134,0.004761239186557363,0.015469135802469143,0.004567321288295364
1702356942,2.208988292560076,8.588904494382025,1.3927061059634502,11.669285094066623,0.9451198496005156,17.975008336989724,10.762002272918728,0.518056050614836,8.606576382888855,7.190078928261963,0.5766293234528216,1.234908514013741,97943552,53575680,11087872,75526144,42098688,16150528,57950208,33488896,9015296,45813760,3158016,8630272,73.773,112,8,376,6,56,58,6,654,90,40,0,0.0031355242293751597,0.003753941055517478,0.041640625,0.0031092290447129155,0.003136842105263158,0.0721221221221221,0.0031199999999999995,0.0022804839223177333,0.007000778513040093,0.0024412698412698414,0.004920179392031828,0.008979103343465045,0.08522222222222219,0.004986324573421347,0.004846315789473684,0.22149825783972119,0.004815999999999999,0.0047567835539182235,0.015643749999999994,0.004587301587301587
1702356943,2.208988292560076,8.412407391491165,1.3927061059634502,11.669285094066623,0.7889506084521504,17.831857393033854,10.762002272918728,0.518056050614836,8.606576382888855,7.190078928261963,0.5766293234528216,1.234908514013741,97943552,53538816,11087872,75526144,42098688,16150528,57950208,33488896,9015296,45813760,3158016,8630272,72,106,2,336,0,52,54,2,600,78,16,0,0.003135519801980198,0.003753941055517478,0.041640625,0.0031092290447129155,0.00313,0.07253560620200021,0.0031199999999999995,0.0022871841155234656,0.006951977401129944,0.0024398782343987824,0.004920173267326734,0.008979103343465045,0.08522222222222219,0.004986324573421347,0.004834,0.22285030368439185,0.004815999999999999,0.004757509025270758,0.015421428571428596,0.00458538812785388
1702356944,2.208988292560076,8.412407391491165,1.3927061059634502,11.669285094066623,0.9502209421605055,17.831857393033854,10.762002272918728,0.518056050614836,8.606576382888855,7.190078928261963,0.5795998751110775,1.234908514013741,97943552,53538816,11087872,75526144,42098688,16150528,57950208,33488896,9015296,45813760,3158016,8630272,72,144,16,498,14,64,76,16,772,94,57.106,0,0.003135519801980198,0.003753941055517478,0.041640625,0.0031092290447129155,0.00313,0.07212158808933002,0.0031199999999999995,0.0022871841155234656,0.006951977401129944,0.0024398782343987824,0.004920173267326734,0.008979103343465045,0.08522222222222219,0.004986324573421347,0.004834,0.22133975481611204,0.004815999999999999,0.004757509025270758,0.015421428571428596,0.00458538812785388
1702356945,2.208988292560076,8.222273791873523,1.3927061059634502,11.669285094066623,0.9502209421605055,17.831857393033854,10.762002272918728,0.518056050614836,8.606576382888855,7.190078928261963,0.5795998751110775,1.234908514013741,97943552,53538816,11087872,75526144,42098688,16150528,57950208,33488896,9015296,45813760,3158016,8630272,64,112,4,288,8,60,50,6,720,86,42,0,0.0031344972518590366,0.003744087038789026,0.04124203821656051,0.0031038336582196228,0.00313,0.0726953125,0.0031139896373056993,0.00224201217192849,0.0069325396825396825,0.0024129746835443036,0.004921758810216619,0.008987550200803211,0.08325,0.004984847303443794,0.004834,0.22266245487364625,0.004805181347150258,0.0047534613921643215,0.015592356687898082,0.004576265822784809
1702356946,2.208988292560076,8.222273791873523,1.3927061059634502,11.669285094066623,0.9502209421605055,17.831857393033854,10.762002272918728,0.518056050614836,8.606576382888855,7.190078928261963,0.5795998751110775,1.234908514013741,97943552,53538816,11087872,75526144,42098688,16150528,57950208,33488896,9015296,45813760,3158016,8630272,70,130,8,400,6,46,72,6,688,96,40,0,0.0031517107811491283,0.003793719806763285,0.040813253012048196,0.003129589913563398,0.0031139896373056993,0.07255143220738747,0.003100502512562814,0.0022918403011157416,0.006971870342771982,0.0024334103156274053,0.004942285345384118,0.009079310344827587,0.08026315789473686,0.005129197080291976,0.0048051813471502594,0.22136995181449423,0.0047809045226130656,0.0047560424788278014,0.01545866935483871,0.004585219399538106
1702356947,2.208988292560076,8.222273791873523,1.3927061059634502,11.669285094066623,0.9502209421605055,17.831857393033854,10.762002272918728,0.518056050614836,8.606576382888855,7.190078928261963,0.5795998751110775,1.234908514013741,97943552,53538816,11087872,75526144,42098688,16150528,57950208,33488896,9015296,45813760,3158016,8630272,40,96,4,234,4,40.241,54,4,450,66,36,0,0.003139028123398308,0.0037633069082672705,0.04060773480662984,0.003121667385013238,0.0031111111111111114,0.07255142017629775,0.0030930232558139537,0.00228544474393531,0.007040285273708557,0.002490740740740741,0.004925060786877781,0.009008202833706189,0.07871794871794872,0.004992783695585247,0.0048000000000000004,0.22136994219653183,0.0047674418604651166,0.004752650494159928,0.015966531440162256,0.004591975308641976
1702356948,2.208988292560076,8.222273791873523,1.3927061059634502,11.669285094066623,0.9502209421605055,17.831857393033854,10.762002272918725,0.518056050614836,8.606576382888855,7.190078928261963,0.5795998751110775,1.234908514013741,97943552,53538816,11087872,75526144,42098688,16150528,57950208,33488896,9015296,45813760,3158016,8630272,76,126,4,504,4,66,66,6,614,88,34,0,0.003139034143340511,0.0037633069082672705,0.04060773480662984,0.003121667385013238,0.003104265402843602,0.0722609819121447,0.0030930232558139537,0.002292425524335396,0.006985920711374583,0.002447916666666667,0.004925069209474008,0.009008202833706189,0.07871794871794872,0.004992783695585247,0.004787677725118483,0.22216900549115318,0.0047674418604651166,0.004752593846016832,0.015564612326043762,0.0045800595238095244
1702356949,2.208988292560076,8.222273791873523,1.39270610596345,12.074139087215585,0.9502209421605055,17.831857393033854,10.762002272918725,0.518056050614836,8.606576382888855,7.190078928261963,0.5795998751110775,1.234908514013741,97943552,53538816,11087872,79765504,42098688,16150528,57950208,33488896,9015296,45813760,3158016,8630272,53.857,140,4,422,4,62,58,4,718,92,38,0,0.0031390386580422845,0.0037633069082672705,0.04060773480662984,0.003121667385013238,0.003104265402843602,0.07230864197530865,0.0030930232558139537,0.002292425524335396,0.006985920711374583,0.002447916666666667,0.004925075526064575,0.009008202833706189,0.07871794871794872,0.004992783695585247,0.004787677725118483,0.221290415704388,0.0047674418604651166,0.004752593846016832,0.015564612326043762,0.0045800595238095244
1702356950,2.208988292560076,8.222273791873523,1.39270610596345,12.074139087215585,0.9502209421605055,17.831857393033854,10.762002272918725,0.5996366083445082,7.526149849687426,7.190078928261963,0.5795998751110775,1.234908514013741,97943552,53538816,11087872,79765504,42098688,16150528,57950208,33488896,9015296,45813760,3158016,8630272,42,76,0,188,0,32,38,0,464,66,18,0,0.0031337620578778137,0.0037473042662916076,0.040773809523809525,0.003108600770218228,0.003104266559487733,0.0724686847599165,0.003099502487562189,0.00224501637810014,0.00695160031225605,0.002421093148575828,0.004918971061093247,0.008990498812351543,0.07999999999999997,0.004976636713735558,0.00478767980707792,0.22247441300421433,0.004779104477611941,0.0047395039775386056,0.015556962025316444,0.004565511932255582
1702356951,2.208988292560076,8.222273791873523,1.4229121653358665,12.074139087215585,0.9502209421605055,18.052296456490573,10.926582191663515,0.5996366083445082,7.6727974397023795,7.190078928261963,0.5795998751110775,1.234908514013741,97943552,53538816,11018240,79765504,42098688,15896576,58073088,33488896,9015296,45813760,3158016,8630272,56,100,2,234,4,44,48,2,554,78,22,0,0.003145947691314175,0.0037867208024838788,0.040757575757575756,0.0031417394115745238,0.0030886699507389165,0.07229156265601598,0.0031010101010101013,0.002293683274021352,0.0070033296337402885,0.0024451038575667655,0.004932967387794641,0.009047184170471841,0.08000000000000003,0.005193001443001452,0.004759605911330048,0.2220450606585789,0.004781818181818182,0.004753256227758007,0.01583266932270917,0.004572106824925816
1702356952,2.1674928732184013,8.222273791873523,1.4229121653358665,12.074139087215585,0.9502209421605055,18.052296456490573,11.020681238211633,0.5013361803498985,7.778383704513146,7.190078928261963,0.5795998751110775,1.234908514013741,97943552,53538816,11018240,79765504,42098688,15896576,58073088,33488896,9015296,45813760,3158016,8630272,10,44,0,184,0,18,8,0,258,14,6,0,0.003137121680049413,0.0037562189054726365,0.040661764705882356,0.0031389679495111996,0.00309,0.07229156265601598,0.003108910891089109,0.0022941439028744863,0.007053093964858671,0.0024822641509433963,0.0049199505867819635,0.008979775280898876,0.0793243243243243,0.005121222768798328,0.004762000000000001,0.2220450606585789,0.004796039603960396,0.004757775397250491,0.016116564417177914,0.004580981132075472
1702356953,2.1674928732184013,8.222273791873523,1.4229121653358665,12.074139087215585,0.9502209421605055,18.052296456490573,11.020681238211633,0.4913422368774899,7.6317361144981914,7.337772035298695,0.5795998751110775,1.234908514013741,97943552,53538816,11018240,79765504,42098688,15896576,58073088,33488896,9015296,45813760,3158016,8630272,69.912,77.841,1.992,269.53,0,56,41.833,2,569.187,57.873,25.96,0,0.0031371187417787733,0.0037562111481847923,0.04066175974827522,0.0031389637077224924,0.00308780487804878,0.07304258211126811,0.003108910891089109,0.002300570866641206,0.007032797857581852,0.0024619780691323644,0.004919946476870633,0.008979761616769355,0.07932429387872271,0.005121151253065252,0.0047580487804878046,0.2235106556444986,0.004796039603960396,0.0047595576875963325,0.016245506950418626,0.004574265847105862
1702356954,2.1674928732184013,8.222273791873523,1.4229121653358665,12.074139087215585,0.8499277640240452,15.045760712040657,11.020681238211633,0.5967663421418578,7.485088524483239,7.337772035298695,0.5795998751110775,1.3298563632942453,97943552,53538816,11018240,79765504,42098688,15896576,58073088,32923648,9015296,45813760,3158016,8630272,59.73,102,4,290,2,58,56,4,686,86,34,0,0.0031371275565040095,0.0037562189054726365,0.040661764705882356,0.0031389679495111996,0.00308780487804878,0.07334014300306435,0.003108910891089109,0.0023005895651402987,0.007032814238042268,0.002461988304093567,0.004919958806483377,0.008979775280898876,0.0793243243243243,0.005121222768798328,0.0047580487804878046,0.22538024971623163,0.004796039603960396,0.00475956381045259,0.016245562130177534,0.004574269005847952
1702356955,2.0977906256452754,8.08926562314118,1.4229121653358665,12.074139087215585,0.8671245988096035,15.353094071266637,11.020681238211633,0.5967663421418578,8.898233045844728,7.337772035298695,0.5795998751110775,1.3298563632942453,96460800,53444608,11018240,79765504,42098688,15896576,58073088,32923648,9224192,45813760,3158016,8630272,69.667,98,0,272,2,56,52,2,690,88,36,0,0.0031406414212489875,0.0037698113207547167,0.04068181818181819,0.0031362518839187507,0.00308780487804878,0.07446265448683503,0.0031122448979591837,0.0022591208483206423,0.007007056056448452,0.002444108761329305,0.0049298858521797245,0.009030864197530868,0.07958333333333333,0.005141858388107007,0.0047580487804878046,0.22708886324293137,0.00480204081632653,0.004761255664035128,0.016484662576687122,0.004573413897280968
1702356956,2.0977906256452754,8.509979118329461,1.4229121653358665,12.074139087215585,1.0318100871335034,15.660427430492618,11.020681238211633,0.5967663421418578,8.898233045844728,7.486728300398735,0.4964417830295156,1.3298563632942453,96460800,53444608,11018240,79765504,42098688,15896576,58073088,32923648,9224192,45813760,3158016,8630272,56,108,0,264,2,46,58,0,562,88,40,0,0.003161205766710354,0.003821540690654432,0.0408179012345679,0.0031628597238353333,0.003090909090909091,0.0745588998443176,0.003102040816326531,0.0023061661242141877,0.00706444361183964,0.002461482024944974,0.004962516382699869,0.009185907046476762,0.08125000000000002,0.005562543192812718,0.004763636363636364,0.2279961089494164,0.004783673469387756,0.00477782335369388,0.016907894736842122,0.004576815847395451
1702356957,2.0977906256452754,8.509979118329461,1.2669393736865482,12.074139087215585,1.0318100871335034,15.967760789718602,11.020681238211633,0.5967663421418578,8.898233045844728,7.486728300398735,0.4867817851109977,1.3298563632942453,96460800,53444608,11018240,79765504,42098688,15896576,58073088,32923648,9224192,45813760,3158016,8630272,74,122,0,346,0,62,60,0,708,104,34,0,0.003154233553666982,0.003808392898316809,0.040984848484848485,0.003159117665282855,0.003091838418108937,0.0745588998443176,0.003099009900990099,0.0023154296438625496,0.007144650444186946,0.0025085374907201185,0.004955177840730249,0.009199706314243756,0.08276315789473683,0.005492642140468234,0.004765309152596087,0.2279961089494164,0.004778217821782178,0.004783100227892219,0.017336832061068702,0.004587230883444692
1702356958,2.0977906256452754,8.509979118329461,1.4616797832537725,12.074139087215585,1.0318100871335034,18.440001553558943,11.020681238211633,0.5967663421418578,8.898233045844728,7.486728300398735,0.4771217871924798,1.2842015440877814,96460800,53444608,11018240,79765504,42098688,15896576,58073088,32923648,9224192,45813760,3158016,8720384,68,104,0,362,2.008,58,64,2,582,82,28,0,0.003154233553666982,0.003808392898316809,0.040984848484848485,0.003159117665282855,0.0030895522388059704,0.07593201754385966,0.003099009900990099,0.0023227920985029672,0.007102357784431137,0.0024751976994967645,0.004955177840730249,0.009199706314243756,0.08276315789473683,0.005492642140468234,0.004761194029850747,0.22983108108108116,0.004778217821782178,0.004783878111435911,0.017388586956521745,0.0045778576563623285
1702356959,2.0977906256452754,8.509979118329461,1.4616797832537725,10.278153523704564,1.0318100871335034,18.440001553558943,11.020681238211633,0.5967663421418578,8.898233045844728,7.486728300398735,0.5842060487472852,1.2842015440877814,96460800,53444608,11018240,79765504,42098688,15896576,58073088,32923648,9224192,45813760,3026944,8720384,54,84,4,242,4,44,42,4,440,68,28,0,0.003154233553666982,0.003808392898316809,0.040984848484848485,0.003159117665282855,0.0030895522388059704,0.07536250647332988,0.003099009900990099,0.0023227920985029672,0.007102357784431137,0.0024751976994967645,0.004955177840730249,0.009199706314243756,0.08276315789473683,0.005492642140468234,0.004761194029850747,0.22829076086956526,0.004778217821782178,0.004783878111435911,0.017388586956521745,0.0045778576563623285
1702356960,2.0977906256452754,8.509979118329461,1.4616797832537725,10.486043927246303,1.0318100871335034,18.440001553558943,11.020681238211633,0.5967663421418578,8.898233045844728,7.486728300398735,0.5842060487472852,1.2842015440877814,96460800,53444608,11018240,79765504,42098688,15896576,58073088,32923648,9224192,45813760,3026944,8720384,42,84,8,292,7.984,62,36,8,622,66,48,0,0.0031431372549019614,0.003794285714285715,0.04083850931677019,0.0031507712082262215,0.0030895530974109882,0.0756891891891892,0.0031025641025641025,0.00227394786795685,0.007056813744631003,0.002452505609573673,0.004938169934640523,0.009123569794050348,0.08138888888888889,0.005370253164556972,0.0047611955753397795,0.2267819590481462,0.0047846153846153846,0.004759396268345758,0.016979651162790675,0.004574270755422589
1702356961,2.0977906256452754,8.509979118329461,1.4616797832537725,12.473424212504465,1.0318100871335034,18.440001553558943,11.020681238211633,0.5967663421418578,8.898233045844728,7.486728300398735,0.5842060487472852,1.2842015440877816,96460800,53444608,11018240,79765504,42098688,15896576,58073088,32923648,9224192,45813760,3026944,8720384,76,102,4,396,2,56,54,2,464,74,14,0,0.0031407263294422833,0.0037884569520629627,0.040625,0.003166088631984586,0.0030923076923076924,0.0749101181304571,0.003091836734693878,0.00231367716951241,0.007091160220994475,0.0024733044733044733,0.004931128404669261,0.00892794117647059,0.0792857142857143,0.005510101010101014,0.004766153846153847,0.2253530997304583,0.004765306122448979,0.004758598838232706,0.016776635514018708,0.004577777777777778
1702356962,2.0977906256452754,8.509979118329461,1.3468811556139224,12.473424212504465,0.9287255795121024,18.440001553558943,11.020681238211633,0.5967663421418578,8.898233045844728,7.486728300398735,0.5842060487472852,1.2842015440877816,96460800,53444608,11018240,79765504,42094592,15896576,58073088,32923648,9224192,45813760,3026944,8720384,62,78,0,248,0,48,38,0,512,66,14,0,0.0031295143212951436,0.0037611501018791037,0.04060650887573965,0.0031560370756859614,0.0031036269430051813,0.0749101181304571,0.0030891089108910893,0.002263906914298501,0.007053099017384732,0.0025003695491500368,0.004919800747198008,0.008869942196531793,0.07902777777777777,0.005319518716577531,0.004786528497409326,0.2253530997304583,0.004760396039603961,0.004736334750503468,0.015631736526946088,0.004585218033998521
1702356963,2.0977906256452754,8.509979118329461,1.3468811556139224,12.473424212504465,0.9287255795121024,18.440001553558943,11.020681238211633,0.5967663421418578,8.898233045844728,7.486728300398735,0.5842060487472852,1.2842015440877816,96460800,53444608,11018240,79765504,42094592,15896576,58073088,32923648,9224192,45813760,3026944,8720384,34,40,0,252,2,34,22,0,288,26,16,0,0.0031287875132095786,0.0037591739857901108,0.04060560228315544,0.003155037203821208,0.0031000396224498514,0.07338216985583275,0.0030891283161045505,0.002265464927799722,0.007019406472975037,0.002463638965473897,0.004918813543122075,0.00886600150902853,0.07902195431324403,0.0053032421325171575,0.004780071320409733,0.21863556161478606,0.00476043096898819,0.004735157353069322,0.015326985141984288,0.004575566558118303
1702356964,2.0977906256452754,8.509979118329461,1.3468811556139224,12.473424212504465,0.9287255795121024,18.440001553558943,10.85661479921181,0.5967663421418578,8.898233045844728,7.5718249151140835,0.5842060487472852,1.2842015440877816,96460800,53444608,11018240,79765504,42094592,15896576,57950208,32923648,9224192,45817856,3026944,8720384,66,134,12,432.996,8,70,64,10,736,102,42,0,0.0031288126020389516,0.003759270840962539,0.04060574897299786,0.0031551245983597047,0.0031,0.073071344571857,0.0030891089108910893,0.002265545170490466,0.007019720631546443,0.0024637979570577536,0.00491884762061118,0.00886620228216773,0.07902289682866434,0.005304703889603032,0.00478,0.2177769706330386,0.004760396039603961,0.004735195919752131,0.015328397499479724,0.004575626496824896
1702356965,2.0977906256452754,8.509979118329461,1.3468811556139224,12.473424212504465,0.9287255795121024,18.283858602262253,10.85661479921181,0.5844627738207068,8.894270003187787,7.5718249151140835,0.5842060487472852,1.2842015440877816,96460800,53444608,11018240,79765504,42094592,16486400,57950208,33517568,9224192,45817856,3026944,8720384,52,82,0,306,0,50,50,0,508,70,34,0,0.0030942307692307693,0.0037005988023952096,0.040644171779141106,0.003128575044292584,0.0031,0.07119011213047911,0.0030923076923076924,0.0021995415998166405,0.006930320150659134,0.002438202247191011,0.0048588461538461546,0.008614462490332559,0.07942857142857142,0.004978435839028094,0.00478,0.21148392652123998,0.004766153846153845,0.004655979830391933,0.013626373626373636,0.004561947565543071
1702356966,2.0977906256452754,8.509979118329461,1.3468811556139224,12.473424212504465,0.9287255795121024,18.283858602262253,10.756501625978892,0.5630384101763207,8.894270003187787,7.5718249151140835,0.5842060487472852,1.2842015440877816,96460800,53444608,11018240,79765504,42094592,16486400,57950208,33517568,9224192,45817856,3026944,8720384,55.739,112,4,272,2,52,60,4,550,76,26,0,0.003092821240403614,0.0037172188520765287,0.040720858895705515,0.0031397026257513443,0.0031036269430051813,0.07079268292682928,0.0030918367346938775,0.0022429403266056654,0.006972032986733596,0.002459970887918486,0.004852668415523006,0.008599924585218703,0.0798611111111111,0.004986510597912054,0.004786528497409326,0.21064686285397005,0.004765306122448979,0.004667002320388775,0.013776617954070983,0.004573508005822416
1702356967,2.174510919376785,8.509979118329461,1.3468811556139224,12.250995822991754,0.9287255795121024,18.283858602262253,10.756501625978892,0.5630384101763207,8.894270003187787,7.5718249151140835,0.5842060487472852,1.2842015440877816,96460800,53444608,11018240,90460160,42094592,16486400,57950208,33517568,9224192,45817856,3026944,8720384,74,104,6,332,10,52,52,8,590,76,27.414,0,0.0030846986089644516,0.0036937236637835445,0.040661764705882356,0.003129692419472027,0.0031128205128205127,0.07079268292682928,0.0030985221674876846,0.002205748460233866,0.007007198228128461,0.0024986499107600797,0.004841483771251933,0.008540710584752037,0.0793243243243243,0.004973916202470331,0.004803076923076922,0.21064686285397005,0.004777339901477833,0.004660805141479962,0.013759615384615419,0.004582091297029615
1702356968,2.174510919376785,8.509979118329461,1.3468811556139224,12.250995822991754,0.9287255795121024,18.283858602262253,10.756501625978892,0.5630384101763207,8.858767180341525,7.467259126939885,0.5842060487472852,1.2842015440877816,96460800,53444608,11018240,90460160,42094592,16486400,57950208,33517568,8974336,45817856,3026944,8720384,50,94,4,336,4,66,44,4,528,60,34,0,0.0030846986089644516,0.0036937236637835445,0.040661764705882356,0.003129692419472027,0.0031073170731707317,0.07070848146267142,0.0030985221674876846,0.002212650042078222,0.006976079971438773,0.0024744318181818183,0.004841483771251933,0.008540710584752037,0.0793243243243243,0.004973916202470331,0.0047931707317073165,0.20948533640023004,0.004777339901477833,0.004661939141604288,0.013639751552795048,0.004574431818181818
1702356969,2.174510919376785,8.509979118329461,1.3468811556139224,12.250995822991754,0.9287255795121024,18.283858602262253,10.756501625978892,0.5630384101763207,8.858767180341525,7.467259126939885,0.5842060487472852,1.0262094278171012,96460800,53444608,11018240,90460160,42094592,16486400,57950208,33517568,8974336,45817856,3026944,8720384,70,104,8,386,6,52,40,8,554,74,30,0,0.003084694651279461,0.0036937236637835445,0.040661764705882356,0.003129692419472027,0.0031073170731707317,0.07025591501690007,0.0030985221674876846,0.002212650042078222,0.006976079971438773,0.0024744318181818183,0.004841478843962594,0.008540710584752037,0.0793243243243243,0.004973916202470331,0.0047931707317073165,0.20849498327759197,0.004777339901477833,0.004661939141604288,0.013639751552795048,0.004574431818181818
1702356970,2.174510919376785,8.509979118329461,1.3468811556139224,12.250995822991754,0.9287255795121024,18.283858602262253,10.756501625978892,0.5630384101763207,8.858767180341525,7.467259126939885,0.5842060487472852,1.047533924743075,96460800,53444608,11018240,90460160,42094592,16486400,57950208,33517568,8974336,45817856,3026944,8720384,74,138,8,352.15,8,54,68,8,746,92,40,0,0.0030793548387096775,0.0036844158824879507,0.040419161676646706,0.0031242725346087817,0.0031073170731707317,0.07110275689223057,0.0030808080808080807,0.0021667132867132866,0.006963011641006383,0.0024532056005895355,0.004835741935483871,0.008504253673627223,0.07705882352941174,0.004969577261962868,0.0047931707317073165,0.20947940503432497,0.004745454545454545,0.004656671328671329,0.013862179487179473,0.004570817980840088
1702356971,2.174510919376785,7.225303215094092,1.3468811556139224,12.250995822991754,0.9287255795121024,18.283858602262253,10.756501625978892,0.5630384101763207,8.858767180341525,7.467259126939885,0.5842060487472852,1.0688584216690489,96460800,53444608,11018240,90460160,42094592,16486400,57950208,33517568,8974336,45817856,3026944,8720384,44,74,2,274,2,42,38,2,428,56,22,0,0.0030930452114507796,0.003724250936329588,0.04040697674418604,0.0031424965290925157,0.003100502512562814,0.0710444550669216,0.003058252427184466,0.002217603045999911,0.007012108262108262,0.002467597083746341,0.004854335620780277,0.00860650224215247,0.07611111111111109,0.00499078631831377,0.0047809045226130656,0.20906919275123562,0.004704854368932038,0.0046699163235489425,0.014124248496994002,0.004571559631545055
1702356972,1.8288089855066965,4.783012500000012,1.1127753323521754,12.250995822991754,0.9287255795121024,18.38629092694534,10.756501625978892,0.5630384101763207,8.858767180341525,7.467259126939885,0.5744480277846657,1.0901829185950225,96460800,53444608,11108352,90460160,42094592,16486400,57950208,33517568,8974336,45817856,3022848,8720384,55.912,122,4,276,6,54,64,4,610,90,44.948,0,0.0030853459390201023,0.0037079449622725255,0.04043715846994536,0.0031358604091456083,0.0030980392156862747,0.0710444550669216,0.0030639269406392694,0.0022101517389552833,0.00706794682422452,0.002528138528138528,0.004846632909095815,0.008576252723311546,0.07615384615384614,0.004981251504211795,0.004776470588235294,0.20906919275123562,0.004715068493150685,0.004671921579159394,0.014515337423312898,0.004584126984126984
1702356973,1.7925671368504166,6.6205124818925,1.2663371832369057,12.250995822991754,0.8558841147960581,18.38629092694534,10.756501625978892,0.5630384101763206,8.858767180341525,7.467259126939885,0.5744480277846657,1.2794698155584294,96460800,53452800,11108352,90460160,42094592,16486400,57950208,33517568,8974336,45817856,3022848,8720384,56,76,4,286,4,56,36,4,536,62,30,0,0.003085343228200371,0.0037079449622725255,0.04043715846994536,0.0031358604091456083,0.0030921658986175116,0.07070620078740157,0.0030639269406392694,0.002217337241318056,0.007032085561497327,0.002485994397759103,0.004846629560915275,0.008576252723311546,0.07615384615384614,0.004981251504211795,0.004765898617511521,0.20811733800350266,0.004715068493150685,0.004673114841460164,0.014353293413173679,0.0045733893557422965
1702356974,1.756325288194137,6.75222203669878,1.2663371832369057,12.250995822991754,0.8558841147960581,18.38629092694534,10.756501625978892,0.5630384101763206,8.858767180341525,7.467259126939885,0.5744480277846657,1.0866004031114591,96460800,53452800,11108352,90460160,42094592,16486400,57950208,33517568,8974336,45817856,3022848,8720384,68,152,8,386,10,72,72,10,716,102,52,0,0.003085343228200371,0.0037079449622725255,0.04043715846994536,0.0031358604091456083,0.0030921658986175116,0.07106873822975518,0.0030639269406392694,0.002217337241318056,0.007032085561497327,0.002485994397759103,0.004846629560915275,0.008576252723311546,0.07615384615384614,0.004981251504211795,0.004765898617511521,0.208209534368071,0.004715068493150685,0.004673114841460164,0.014353293413173679,0.0045733893557422965
1702356975,2.0597248780487885,7.902573288376836,1.2663371832369057,12.250995822991754,0.8558841147960581,18.38629092694534,10.756501625978892,0.5630384101763206,8.858767180341525,7.467259126939885,0.5744480277846657,1.313506711409389,95789056,53452800,11108352,90460160,42094592,16486400,57950208,33517568,8974336,45817856,3022848,8589312,80,148,12,420,13.952,86,64,14,774,92,54,0,0.0030758315039477236,0.0036709265175718852,0.04018361581920904,0.003118784702726308,0.0030921673462249856,0.07080284376274315,0.003067307692307692,0.002161124842605978,0.0069809721175584025,0.002459970887918486,0.004833157094397486,0.008461658841940532,0.0742647058823529,0.004955555555555556,0.004765901223204974,0.20720897632132,0.004721153846153845,0.004646224875250663,0.014120985010706662,0.0045618631732168855
1702356976,2.0597248780487885,7.902573288376836,1.2663371832369057,12.250995822991754,0.8558841147960581,18.38629092694534,10.756501625978892,0.5630384101763206,8.858767180341525,7.525381196096892,0.5744480277846657,1.313506711409389,95789056,53452800,11108352,90460160,42094592,16486400,57950208,33517568,8974336,45813760,3022848,8589312,69.584,86,0,274,0,58,50,0,594,70,24,0,0.0030860970568537373,0.0037115789473684212,0.039972527472527476,0.003145002523977789,0.0030886699507389165,0.07125882352941176,0.003066350710900474,0.0022167472391005456,0.007036741214057509,0.0024736091298145505,0.004845430142335106,0.008525842696629213,0.07218750000000002,0.0049940686521958615,0.004759605911330051,0.2078575327510917,0.004719431279620853,0.004670146804452921,0.014302395209580866,0.004567760342368045
