time,adservice_cpu,cartservice_cpu,checkoutservice_cpu,currencyservice_cpu,emailservice_cpu,frontend_cpu,main_cpu,paymentservice_cpu,productcatalogservice_cpu,recommendationservice_cpu,redis_cpu,shippingservice_cpu,adservice_mem,cartservice_mem,checkoutservice_mem,currencyservice_mem,emailservice_mem,frontend_mem,main_mem,paymentservice_mem,productcatalogservice_mem,recommendationservice_mem,redis_mem,shippingservice_mem,adservice_workload,cartservice_workload,checkoutservice_workload,currencyservice_workload,emailservice_workload,frontend_workload,frontend-external_workload,paymentservice_workload,productcatalogservice_workload,recommendationservice_workload,shippingservice_workload,frontend_error,adservice_latency-50,cartservice_latency-50,checkoutservice_latency-50,currencyservice_latency-50,emailservice_latency-50,frontend_latency-50,paymentservice_latency-50,productcatalogservice_latency-50,recommendationservice_latency-50,shippingservice_latency-50,adservice_latency-90,cartservice_latency-90,checkoutservice_latency-90,currencyservice_latency-90,emailservice_latency-90,frontend_latency-90,paymentservice_latency-90,productcatalogservice_latency-90,recommendationservice_latency-90,shippingservice_latency-90
1692706173,2.1920360350704593,5.449686885426786,0.9734929515516858,6.831638442393741,0.6498387717690193,15.129576881742073,6.377342387972229,0.4345902407867146,6.459250229455102,4.7718144695970315,0.2751993513587017,0.9070909368483763,90656768,39964672,9945088,41517056,41693184,14524416,53108736,22982656,8998912,43507712,3043328,8450048,54,88,2,326,2,52,42,4,458,58,28,0,0.0018142444658325312,0.002056349000259673,0.02416,0.0014479779411764703,0.0029207048458149776,0.022579124290266095,0.0028545454545454547,0.0003264916960997971,0.0033263511766227047,0.0010242290748898677,0.004512223291626563,0.004618177096857959,0.04504587155963303,0.004389007352941176,0.004584140969162996,0.08153744512851631,0.004570909090909091,0.0033764256619144635,0.00692765957446809,0.0042259911894273125
1692706174,2.1920360350704593,5.612350243485242,0.9734929515516858,6.831638442393741,0.6498387717690193,15.129576881742073,6.377342387972229,0.4345902407867146,7.514761040618666,4.7718144695970315,0.2327714599999997,0.9070909368483763,90656768,39944192,9945088,41517056,41693184,14524416,53108736,22982656,8998912,43507712,3043328,8450048,82,130,4,498,4,60,82,4,720,92,38,0,0.0017039159503342886,0.002056349000259673,0.02416,0.0014479779411764703,0.0029207048458149776,0.022579123454806168,0.0028545454545454547,0.0003264916960997971,0.0033263511766227047,0.0010242290748898677,0.0044890162368672396,0.004618177096857959,0.04504587155963303,0.004389007352941176,0.004584140969162996,0.08153744694767441,0.004570909090909091,0.0033764256619144635,0.00692765957446809,0.0042259911894273125
1692706175,2.1920360350704593,5.612350243485242,0.9734929515516858,6.831638442393741,0.6498387717690193,15.129576881742073,6.377342387972229,0.4345902407867146,7.514761040618666,4.7718144695970315,0.2782624974866383,0.9070909368483763,90656768,39944192,9945088,41517056,41693184,14524416,53108736,22982656,8998912,43507712,3043328,8450048,64,98,2,352,2,56,58,0,612,76,24,0,0.0017039159503342886,0.002056349000259673,0.02416,0.0015716142207370283,0.00292,0.022579122658204845,0.0028545454545454547,0.0003264916960997971,0.0033263511766227047,0.0010242290748898677,0.0044890162368672396,0.004618177096857959,0.04504587155963303,0.004414424951267058,0.0045839999999999995,0.08153744868222063,0.004570909090909091,0.0033764256619144635,0.00692765957446809,0.0042259911894273125
1692706176,2.3545878718269995,5.612350243485242,0.9734929515516858,6.831638442393741,0.6498387717690193,15.129576881742077,6.377342387972229,0.4345902407867146,7.514761040618666,4.7718144695970315,0.2727333528513738,0.9070909368483763,90656768,39944192,9945088,41517056,41693184,14524416,53108736,22982656,8998912,43507712,3043328,8450048,74,146,6,410,6,68,70,8,814,104,48,0,0.0016069394096323143,0.0019863319386331938,0.02372093023255814,0.0012885502305995586,0.0029243697478991597,0.022512446168188417,0.0028614718614718617,0.0003256861901782921,0.003318935071991307,0.0004884488448844884,0.004482133609528741,0.004615062761506277,0.04485714285714286,0.004365510326849809,0.004584873949579832,0.08225939548333762,0.004572294372294373,0.0033658353445964063,0.00688470588235294,0.0042027874564459925
1692706177,2.3545878718269995,5.8599449813419495,0.9734929515516858,6.831638442393741,0.5541175206874428,15.129576881742077,6.377342387972229,0.46307794466256685,7.514761040618666,4.7718144695970315,0.26720420821610935,0.9070909368483763,90656768,39944192,9945088,41517056,41693184,14524416,53108736,22925312,8998912,43507712,3043328,8450048,66,96,0,284,0,62,46,0,500,70,20,0,0.0016974063400576368,0.0020544129133038265,0.02361111111111111,0.001431970601745521,0.0029243697478991597,0.022403740008185985,0.0028614718614718617,0.0003270703184519275,0.0033155982351414487,0.001026086956521739,0.004488568683957733,0.0046149960947669865,0.04479166666666667,0.004385466237942122,0.004584873949579832,0.08091091469110817,0.004572294372294373,0.0033877498718605853,0.006819101123595509,0.004226086956521739
1692706178,2.3545878718269995,5.8599449813419495,0.9734929515516858,6.831638442393741,0.5432868744912925,12.815629249552215,6.377342387972229,0.46307794466256685,7.514761040618666,4.7718144695970315,0.2616750635808448,0.9070909368483763,90656768,39944192,9945088,41517056,41693184,14110720,53108736,22925312,8998912,43507712,3043328,8450048,63.07,86.849,3.425,348.178,5.425,47.244,46,5.226,491.137,66,30.849,0,0.0017499109137028505,0.002054326754367719,0.023611854274875377,0.0014338146447102102,0.002924314604965471,0.022403696186008723,0.00286143595175031,0.0003270658612190235,0.0033155982351414487,0.0010253425480001536,0.0044816800406156454,0.0046149947950034,0.044792023145547886,0.004385818614198008,0.004584862920993095,0.08091084844120024,0.0045722871903500625,0.0033876771627653654,0.006819101123595509,0.004225941007396431
1692706179,2.3545878718269995,5.8599449813419495,0.9734929515516858,6.831638442393741,0.6279174992888636,15.239718071589522,6.377342387972229,0.46307794466256685,7.514761040618666,4.7718144695970315,0.33376727082898305,0.9070909368483763,90656768,39944192,9945088,41517056,41697280,14110720,53108736,22925312,8998912,43507712,3043328,8450048,56.364,102.818,6.545,303.091,6.415,40,68.182,4,608.636,75.182,27.364,0,0.0016288759689922479,0.0020544129133038265,0.02361111111111111,0.001431970601745521,0.0029243697478991597,0.022403738656836515,0.0028614718614718617,0.0003270703184519275,0.0033155982351414487,0.001026086956521739,0.004457558139534884,0.0046149960947669865,0.04479166666666667,0.004385466237942122,0.004584873949579832,0.08091091778529119,0.004572294372294373,0.0033877498718605853,0.006819101123595509,0.004226086956521739
1692706180,2.3545878718269995,5.8599449813419495,0.9734929515516858,6.831638442393741,0.6279174992888636,15.239718071589522,6.377342387972229,0.46307794466256685,7.514761040618666,4.7718144695970315,0.33376727082898305,0.9070909368483763,90656768,39944192,9945088,41517056,41697280,14110720,53108736,22925312,8998912,43507712,3043328,8450048,66,96,8,364,8,48,66,2,574,78,32,0,0.0016288759689922479,0.0020544129133038265,0.02361111111111111,0.001477435125987213,0.002947136563876652,0.022403738023391455,0.0028614718614718617,0.0003270703184519275,0.0033155982351414487,0.001026086956521739,0.004457558139534884,0.0046149960947669865,0.04479166666666667,0.004376419706656638,0.00458942731277533,0.0809109192356894,0.004572294372294373,0.0033877498718605853,0.006819101123595509,0.004226086956521739
1692706181,2.3545878718269995,5.8599449813419495,0.9734929515516858,6.762443587669077,0.6279174992888636,15.239718071589522,4.6367969925,0.46307794466256685,7.514761040618666,4.7718144695970315,0.33376727082898305,0.7795085965806521,90656768,39944192,9945088,45707264,41697280,14110720,53108736,22925312,8998912,43507712,3043328,8450048,58,88,0,284,0,42,44,0,464,60,18,0,0.001530071355759429,0.0018954408954408952,0.02346456692913386,0.0011835045377480802,0.0029391304347826087,0.021739391400634547,0.002902222222222222,0.00032101654754505897,0.003224431075071933,0.00048666666666666666,0.0043875637104994905,0.004465574665574666,0.044747474747474744,0.004268295601874938,0.0045878260869565216,0.06704609824859342,0.004580444444444444,0.0032081829453092705,0.0050498687664041935,0.004199999999999999
1692706182,2.3545878718269995,5.8599449813419495,0.9734929515516858,6.762443587669077,0.6279174992888636,15.239718071589522,5.456879546634874,0.46307794466256685,7.514761040618666,3.877813327564017,0.33376727082898305,0.7643904142998459,90656768,39944192,9945088,45707264,41697280,14110720,53108736,22925312,8998912,43507712,3043328,8450048,66,138,8,282,8,62,66,8,798,106,40,0,0.0016265520534861507,0.0019606582669066596,0.023615384615384614,0.001315467925576229,0.0029391304347826087,0.02173962650518868,0.002902222222222222,0.0003166029613686124,0.0032289884247609455,0.0004983425414364642,0.004418529130850047,0.004475237850347133,0.044807692307692305,0.004294788484680181,0.0045878260869565216,0.06682757679195413,0.004580444444444444,0.0031135802469135793,0.005148648648648636,0.004222421524663677
1692706183,2.3545878718269995,5.8599449813419495,0.9734929515516858,6.762443587669077,0.6331582237126783,15.239718071589522,5.3476808044065285,0.4548967571701712,6.475657457727118,3.95782020476393,0.33376727082898305,0.7492722320190395,90656768,39944192,9945088,45707264,41697280,14110720,53108736,22925312,8998912,43507712,3043328,8450048,56,116,4,294,4,72,48,4,618,82,36,0,0.0017053658536585364,0.0019606582669066596,0.023615384615384614,0.001315467925576229,0.0029391304347826087,0.021739625966981133,0.002902222222222222,0.0003166029613686124,0.0032289884247609455,0.0004983425414364642,0.0044362926829268285,0.004475237850347133,0.044807692307692305,0.004294788484680181,0.0045878260869565216,0.06682757810344833,0.004580444444444444,0.0031135802469135793,0.005148648648648636,0.004222421524663677
1692706184,2.3545878718269995,5.8599449813419495,0.9734929515516858,6.762443587669077,0.6331582237126783,15.239718071589522,5.238482062178183,0.4548967571701712,6.350411440383475,3.3413272124999955,0.33376727082898305,0.7341540497382333,90656768,39944192,9945088,45707264,41697280,14110720,53108736,22925312,8998912,43507712,3043328,8450048,64,100,0,334,0,50,64,0,600,80,24,0,0.0016193921852387843,0.0019606582669066596,0.023615384615384614,0.001315467925576229,0.0029391304347826087,0.021739625449473877,0.002902222222222222,0.0003166029613686124,0.0032289884247609455,0.0004983425414364642,0.004433478051133623,0.004475237850347133,0.044807692307692305,0.004294788484680181,0.0045878260869565216,0.06682757936450057,0.004580444444444444,0.0031135802469135793,0.005148648648648636,0.004222421524663677
1692706185,2.3545878718269995,5.8599449813419495,0.9734929515516858,6.762443587669077,0.6331582237126783,15.239718071589522,6.481537385139916,0.4548967571701712,7.51025833791477,3.3413272124999955,0.33376727082898305,0.8896326485805705,90656768,39944192,9945088,45707264,41697280,14110720,53112832,22925312,9105408,43507712,3043328,8253440,22,46,2,242,2,18,36,4,292,34,26,0,0.0016193921852387843,0.0019606582669066596,0.023615384615384614,0.001431949357661516,0.0029375,0.021739624951495194,0.002902222222222222,0.0003166029613686124,0.0032289884247609455,0.0004983425414364642,0.004433478051133623,0.004475237850347133,0.044807692307692305,0.004317668962949172,0.0045875,0.06682758057796573,0.004580444444444444,0.0031135802469135793,0.005148648648648636,0.004222421524663677
1692706186,2.3545878718269995,5.8599449813419495,1.0137514042421425,6.762443587669077,0.6331582237126783,15.239718071589522,6.481537385139916,0.4548967571701712,7.51025833791477,3.9438990081311465,0.33376727082898305,0.9063913830172213,90656768,39944192,9945088,45707264,41697280,14110720,53112832,22925312,9105408,43507712,3043328,8253440,66,82,0,372,0,64,46,0,446,58,20,0,0.0015215137376879211,0.0018902770233568714,0.023339694656488545,0.0011824686940966015,0.0029322033898305086,0.021924075269308268,0.0028874458874458874,0.0003167070543887991,0.0032299633315872184,0.0004868421052631579,0.004422083981337481,0.00446670287887018,0.044675,0.004271158815344862,0.004586440677966102,0.06840469166602725,0.004577489177489177,0.0031152394775036275,0.005170512820512817,0.004203733955659276
1692706187,2.7593831697494777,5.8599449813419495,1.0137514042421425,6.762443587669077,0.6331582237126783,15.239718071589522,6.481537385139916,0.4548967571701712,7.5102583379147685,4.80523685254189,0.33376727082898305,0.9063913830172213,88530944,39944192,9945088,45707264,41697280,14110720,53112832,22925312,9105408,43507712,3043328,8253440,64,90,6,268,6,42,58,4,556,74,18,0,0.0016187258687258685,0.001960285132382892,0.023206521739130438,0.0013132441162898023,0.0029322033898305086,0.02187619004417511,0.0028874458874458874,0.0003171256136724374,0.003238753455642121,0.0010152838427947596,0.0044349420849420845,0.004475967413441956,0.0445873786407767,0.004296612828795571,0.004586440677966102,0.06786092395043151,0.004577489177489177,0.003123685666851136,0.005348235294117646,0.004227510917030567
1692706188,2.7593831697494777,5.8599449813419495,0.8448730921879546,6.762443587669077,0.6331582237126783,15.239718071589522,6.481537385139916,0.4548967571701712,7.5102583379147685,4.80523685254189,0.33376727082898305,0.9063913830172213,88530944,39944192,9945088,45707264,41697280,14110720,53112832,22925312,9105408,43507712,3043328,8253440,72,110,0,274,0,60,52,0,644,92,20,0,0.0017367396593673966,0.001960285132382892,0.023206521739130438,0.0013132441162898023,0.0029322033898305086,0.021876189595021873,0.0028874458874458874,0.0003171256136724374,0.003238753455642121,0.0010152838427947596,0.004459464720194648,0.004475967413441956,0.0445873786407767,0.004296612828795571,0.004586440677966102,0.0678609249931016,0.004577489177489177,0.003123685666851136,0.005348235294117646,0.004227510917030567
1692706189,3.0542284530386703,5.8599449813419495,0.8279772354505857,6.762443587669077,0.6331582237126783,15.239718071589522,6.481537385139916,0.43730846952188446,6.4206046293173475,4.80523685254189,0.33376727082898305,0.9063913830172213,88530944,39944192,9945088,45707264,41697280,14110720,53112832,22941696,9105408,43507712,3043328,8253440,54,74,4,274,4,50,40,0,410,54,12,0,0.0016371511068334933,0.001960285132382892,0.023206521739130438,0.0013132441162898023,0.0029322033898305086,0.021876189161628395,0.0028874458874458874,0.0003171256136724374,0.003238753455642121,0.0010152838427947596,0.0044398460057747825,0.004475967413441956,0.0445873786407767,0.004296612828795571,0.004586440677966102,0.06786092599918678,0.004577489177489177,0.003123685666851136,0.005348235294117646,0.004227510917030567
1692706190,3.0542284530386703,4.978625533773068,0.9590336158408266,6.762443587669077,0.6617346699557377,15.239718071589522,6.481537385139916,0.43730846952188446,7.518027863243598,4.80523685254189,0.33376727082898305,0.9063913830172213,88530944,39944192,9781248,45707264,41697280,14110720,53112832,22941696,9105408,43507712,3043328,8253440,66,108,2,272,2,54,56,2,642,84,24,0,0.0016371511068334933,0.001960285132382892,0.023206521739130438,0.0014568245125348188,0.0029383259911894273,0.021876188743179526,0.0028874458874458874,0.0003171256136724374,0.003238753455642121,0.0010152838427947596,0.0044398460057747825,0.004475967413441956,0.0445873786407767,0.0043255338904363986,0.004587665198237886,0.0678609269705793,0.004577489177489177,0.003123685666851136,0.005348235294117646,0.004227510917030567
1692706191,3.0542284530386703,5.83343538922156,0.9590336158408266,6.762443587669077,0.6617346699557377,15.239718071589522,6.481537385139916,0.43730846952188446,7.518027863243598,4.80523685254189,0.3344221548800405,0.9063913830172213,88530944,39956480,9781248,45707264,41697280,14110720,53112832,22941696,9105408,43507712,3043328,8253440,90,102,2,330,2,44,72,0,662,82,10,0,0.001545923632610939,0.0018885290148448045,0.023454198473282447,0.0011890457594873336,0.002923076923076923,0.021800078526422902,0.0028869565217391306,0.00031667300741867983,0.0032346832814122537,0.0004922737306843266,0.004429721362229103,0.00446148448043185,0.044730392156862746,0.004274336637628917,0.004584615384615384,0.0678212298482231,0.004577391304347826,0.0031131046361418096,0.005269999999999999,0.004205498281786941
1692706192,3.0542284530386703,4.536816985990926,0.9590336158408266,6.79057503601178,0.6617346699557377,15.239718071589522,6.481537385139916,0.43730846952188446,7.518027863243598,4.80523685254189,0.32916893410938847,0.9063913830172213,88530944,39956480,9781248,45707264,41697280,14110720,53112832,22941696,9105408,43507712,3043328,8253440,56,102,4,312,4,40,54,4,536,64,28,0,0.0016300578034682078,0.0019478527607361964,0.023302919708029196,0.0013063957299372598,0.002923076923076923,0.02167291068752342,0.0028869565217391306,0.0003164909305412181,0.0032347652347652347,0.0010088105726872246,0.004440077071290943,0.004469734151329243,0.044639423076923083,0.004295439647907107,0.004584615384615384,0.06659310471264371,0.004577391304347826,0.003108604099846604,0.005271634615384621,0.004219383259911894
1692706193,3.0542284530386703,4.63362065713943,0.9590336158408266,6.712231537303902,0.6502050635843508,15.176152851378044,6.481537385139916,0.43730846952188446,7.518027863243598,4.80523685254189,0.32916893410938847,0.9063913830172213,88530944,39956480,9781248,39845888,41697280,14458880,53112832,22941696,9105408,43507712,3043328,8253440,74,118,2,360,2,68,58,4,644,80,36,0,0.0017203931203931204,0.0019478527607361964,0.023302919708029196,0.0013063957299372598,0.002923076923076923,0.02167291068752342,0.0028869565217391306,0.0003164909305412181,0.0032347652347652347,0.0010088105726872246,0.004458869778869779,0.004469734151329243,0.044639423076923083,0.004295439647907107,0.004584615384615384,0.06659310471264371,0.004577391304347826,0.003108604099846604,0.005271634615384621,0.004219383259911894
1692706194,3.0542284530386703,4.730424328287933,0.9590336158408266,6.712231537303902,0.6502050635843508,15.176152851378044,6.481537385139916,0.43730846952188446,7.518027863243598,4.80523685254189,0.32916893410938847,0.9063913830172213,88530944,39956480,9781248,39845888,41697280,14458880,53112832,22941696,9105408,43507712,3043328,8253440,48,90,4,280,4,56,28,8,442,58,33.869,0,0.0015880626223091973,0.0019478527607361964,0.023302919708029196,0.0013063957299372598,0.002923076923076923,0.02167291068752342,0.0028869565217391306,0.0003164909305412181,0.0032347652347652347,0.0010089002173812934,0.004431898238747554,0.004469734151329243,0.044639423076923083,0.004295439647907107,0.004584615384615384,0.06659310471264371,0.004577391304347826,0.003108604099846604,0.005271634615384621,0.004219401062045545
1692706195,3.0542284530386703,4.827227999436435,0.9590336158408266,6.712231537303902,0.6502050635843508,11.95900489024297,6.481537385139916,0.43730846952188446,7.518027863243598,4.805236852541891,0.32916893410938847,0.9063913830172213,88530944,39956480,9781248,39845888,41697280,14458880,53112832,22941696,9105408,43507712,3043328,8253440,42,78,0,214,0,44,42,0,456,64,26,0,0.001587945883302339,0.0019468477685694655,0.023302919708029196,0.0014366622616575418,0.002928881759799937,0.02167291068752342,0.0028869010673117767,0.000316464075363804,0.0032347248356490517,0.0010088105726872246,0.004431877924588272,0.0044695534300821975,0.044639423076923083,0.004321162922408911,0.004585776351959988,0.06659310471264371,0.004577380213462355,0.0031079944261560807,0.005270809747935158,0.004219383259911894
1692706196,3.0542284530386703,4.924031670584938,0.9590336158408266,6.712231537303902,0.6502050635843508,12.21185133858047,6.481537385139916,0.43730846952188446,7.518027863243598,4.805236852541891,0.32916893410938847,0.9063913830172213,88530944,39956480,9781248,39845888,41697280,14458880,53112832,22941696,9105408,43507712,3043328,8253440,70,114,2,306,2,44,62,4,716,92,28,0,0.0014825765575501584,0.0018653580315178325,0.02344,0.0011584705040384423,0.00290990990990991,0.021632953652788688,0.0028801843317972347,0.00031433445147518486,0.00322129217891708,0.00048327759197324413,0.0044147835269271385,0.004455349737351396,0.04474226804123711,0.004266373581433392,0.0045819819819819824,0.06369172932330827,0.004576036866359446,0.0030581222056631887,0.004998325922050744,0.004190384615384615
1692706197,3.0542284530386703,5.0208353417334415,0.9590336158408266,6.712231537303902,0.6502050635843508,12.46469778691797,6.424744800647307,0.43730846952188446,7.518027863243598,4.805236852541891,0.32916893410938847,0.9063913830172213,88530944,39956480,9781248,39845888,41697280,14458880,53112832,22941696,9105408,43507712,3043328,8253440,54,78,4,346,4,42,54,0,514,64,14,0,0.001568462679189323,0.0019328824141519245,0.0234765625,0.001289351192172509,0.00290990990990991,0.021571991001124856,0.0028801843317972347,0.00031426095294291193,0.003219658976930792,0.0004950221238938054,0.004426000988630747,0.004464828303850156,0.04475,0.004290700104493208,0.0045819819819819824,0.06333092485549127,0.004576036866359446,0.003056532409412443,0.0049953861584754265,0.004209988649262203
1692706198,3.0542284530386703,5.808220268910172,0.9695736771288134,6.712231537303902,0.6502050635843508,12.717544235255474,6.424744800647307,0.46491073097826063,7.518027863243598,4.805236852541891,0.32916893410938847,0.7400760389146945,88530944,39956480,9781248,39845888,41697280,14458880,53112832,22941696,9105408,43507712,3043328,8253440,44,70,2,314,2,40,48,4,392,46,30,0,0.0016796601699150427,0.0019328824141519245,0.0234765625,0.001289351192172509,0.00290990990990991,0.021571991001124856,0.0028801843317972347,0.00031426095294291193,0.003219658976930792,0.0004950221238938054,0.004449475262368816,0.004464828303850156,0.04475,0.004290700104493208,0.0045819819819819824,0.06333092485549127,0.004576036866359446,0.003056532409412443,0.0049953861584754265,0.004209988649262203
1692706199,3.0542284530386703,5.808220268910172,0.9695736771288134,6.712231537303902,0.6502050635843508,12.970390683592974,6.424744800647307,0.46491073097826063,7.518027863243598,4.805236852541891,0.32916893410938847,0.7549043247489192,88530944,39956480,9781248,39845888,41697280,14458880,53112832,22941696,9105408,43507712,3043328,8253440,70,114.398,0,286,0,66,50,0,590,80,22,0,0.0015661874070401587,0.0019328824141519245,0.0234765625,0.001289351192172509,0.00290990990990991,0.021571991001124856,0.0028801843317972347,0.00031426095294291193,0.003219658976930792,0.0004950221238938054,0.0044306395637084784,0.004464828303850156,0.04475,0.004290700104493208,0.0045819819819819824,0.06333092485549127,0.004576036866359446,0.003056532409412443,0.0049953861584754265,0.004209988649262203
1692706200,3.0542284530386703,5.808220268910172,0.9695736771288134,6.712231537303902,0.6502050635843508,15.17078690025008,6.424744800647307,0.44341388883142663,7.36242638105356,4.805236852541891,0.32916893410938847,0.8896971500534799,88530944,39956480,9781248,39845888,41697280,14458880,53112832,23543808,8945664,43507712,3043328,8253440,52,94,6,272,6,48,58,4,634,78,32,0,0.0015661874070401587,0.0019328824141519245,0.0234765625,0.00143077808692315,0.002915492957746479,0.021571991001124856,0.0028801843317972347,0.00031426095294291193,0.003219658976930792,0.0004950221238938054,0.0044306395637084784,0.004464828303850156,0.04475,0.004319313057660942,0.004583098591549296,0.06333092485549127,0.004576036866359446,0.003056532409412443,0.0049953861584754265,0.004209988649262203
1692706201,3.13250542569646,5.808220268910172,0.9695736771288134,6.712231537303902,0.6502050635843508,15.17078690025008,6.424744800647307,0.44341388883142663,7.36242638105356,4.991275648771507,0.32916893410938847,0.8854506121546963,92332032,39956480,9781248,39845888,41697280,14458880,53112832,23543808,8945664,43507712,3043328,8556544,100,152,4,454,6,74,84,8,790,106,46,0,0.001450643776824034,0.0018760055478502075,0.023217213114754096,0.0011251309997904002,0.002916666666666667,0.021646365422396854,0.002876190476190476,0.000313657893731617,0.003215199791068164,0.0004842164599774521,0.004415450643776824,0.004455977808599167,0.04464285714285714,0.00425889750576399,0.004583333333333334,0.06378419452887539,0.004575238095238096,0.0030416603773584954,0.004987359623922695,0.004188391777509069
1692706202,3.13250542569646,5.808220268910172,0.9695736771288134,6.712231537303902,0.6502050635843508,15.17078690025008,6.265339102068523,0.44341388883142663,7.36242638105356,4.991275648771507,0.32916893410938847,0.8854506121546963,92332032,39956480,9781248,39845888,41697280,14458880,53112832,23543808,8945664,43507712,3043328,8556544,66,114,6,380,6,56,60,4,762,94,38,0,0.0015625935162094763,0.00194341590612777,0.023214285714285715,0.0012728325931647042,0.002916666666666667,0.021606474550898206,0.002876190476190476,0.00031467804787530147,0.00322054760110525,0.0004955207166853304,0.004446583541147132,0.004464615384615384,0.04462765957446809,0.0042857694535624645,0.004583333333333334,0.06361070911722136,0.004575238095238096,0.0030666281755196293,0.004996985681989449,0.004207331042382589
1692706203,3.0839177424488766,5.808220268910172,0.9695736771288134,6.712231537303902,0.6502050635843508,15.17078690025008,6.265339102068523,0.44341388883142663,7.36242638105356,4.8212723882211765,0.32916893410938847,0.8854506121546963,92332032,39956480,9781248,39845888,41697280,14458880,53112832,23543808,8945664,43507712,3043328,8556544,46,104,2,340,2,56,48,4,526,64,38,0,0.0016541582150101425,0.00194341590612777,0.023214285714285715,0.0012728325931647042,0.002916666666666667,0.021606474550898206,0.002876190476190476,0.00031467804787530147,0.00322054760110525,0.0004955207166853304,0.004465517241379311,0.004464615384615384,0.04462765957446809,0.0042857694535624645,0.004583333333333334,0.06361070911722136,0.004575238095238096,0.0030666281755196293,0.004996985681989449,0.004207331042382589
1692706204,3.1465499863728152,5.808220268910172,0.9695736771288134,6.649061491716703,0.6046296093681723,15.17078690025008,6.265339102068523,0.44341388883142663,7.36242638105356,4.8212723882211765,0.32916893410938847,0.8854506121546963,92332032,39956480,9781248,42319872,41701376,14458880,53112832,23543808,8945664,43507712,3043328,8556544,58,104,12,284,12,56,48,12,624,82,44,0,0.001559,0.00194341590612777,0.023214285714285715,0.0012728325931647042,0.002916666666666667,0.021606474550898206,0.002876190476190476,0.00031467804787530147,0.00322054760110525,0.0004955207166853304,0.004454200000000001,0.004464615384615384,0.04462765957446809,0.0042857694535624645,0.004583333333333334,0.06361070911722136,0.004575238095238096,0.0030666281755196293,0.004996985681989449,0.004207331042382589
1692706205,3.2091822302967548,5.014349495766491,0.9695736771288134,6.649061491716703,0.6046296093681723,15.17078690025008,6.265339102068523,0.44341388883142663,7.415609360071776,4.8212723882211765,0.32916893410938847,0.8854506121546963,92332032,39956480,9781248,42319872,41701376,14458880,53112832,23543808,8945664,43507712,3043328,8556544,14,28,0,140,0,2,30,0,244,24,6,0,0.001559,0.00194341590612777,0.023214285714285715,0.0014073355326993985,0.0029306930693069307,0.021606474550898206,0.002876190476190476,0.00031467804787530147,0.00322054760110525,0.0004955207166853304,0.004454200000000001,0.004464615384615384,0.04462765957446809,0.004312516980399767,0.004586138613861387,0.06361070911722136,0.004575238095238096,0.0030666281755196293,0.004996985681989449,0.004207331042382589
1692706206,3.7579346354363476,4.917545824617989,0.9695736771288133,6.649061491716703,0.6046296093681723,15.002616950672646,6.265339102068523,0.44341388883142663,7.415609360071776,4.8212723882211765,0.32916893410938847,0.8854506121546963,92332032,39956480,9781248,42319872,41701376,15622144,53112832,23543808,8945664,43507712,3043328,8556544,164,226,4,570,4,130,118,4,1428,206,52,0,0.0014595607927155867,0.0019343185550082097,0.023254310344827587,0.0011705651003932934,0.0029130434782608694,0.021767597325992923,0.00287192118226601,0.000314318573893042,0.0032435695538057746,0.0004819819819819819,0.004444456347080878,0.004493705528188286,0.044912790697674426,0.004276837093769407,0.004582608695652174,0.06660894660894662,0.004574384236453202,0.0030584283143371346,0.005470437017994863,0.004184390243902439
1692706207,3.7579346354363476,4.820742153469486,0.9695736771288133,6.649061491716703,0.593002862590871,15.002616950672646,6.265339102068523,0.44341388883142663,7.415609360071776,4.8212723882211765,0.3285787567436508,0.8854506121546963,92332032,39956480,9781248,42319872,41701376,15622144,53112832,23543808,8945664,43507712,3043328,8556544,44,86,2,196,2,32,54,2,562,72,18,0,0.0015711432850723914,0.0020111197310576675,0.023388429752066116,0.001313431400826844,0.0029130434782608694,0.021973684210526315,0.00287192118226601,0.00032066906286270554,0.0032764765784114055,0.000498875140607424,0.004475586620069895,0.004532143780708558,0.04516483516483517,0.004322988174214018,0.004582608695652174,0.0706657608695652,0.004574384236453202,0.003222635408245758,0.006094748858447496,0.004212712826333711
1692706208,3.7579346354363476,4.723938482320982,0.9695736771288133,6.649061491716703,0.593002862590871,15.002616950672646,6.265339102068523,0.44341388883142663,7.415609360071776,4.8212723882211765,0.3285787567436508,0.8854506121546963,92332032,39956480,9781248,42319872,41701376,15622144,53112832,23543808,8945664,43507712,3043328,8556544,62,118,6,406,6,58,62,6,716,88,34,0,0.0016817952597075138,0.0020111197310576675,0.023388429752066116,0.001313431400826844,0.0029130434782608694,0.021973684210526315,0.00287192118226601,0.00032066906286270554,0.0032764765784114055,0.000498875140607424,0.004499344427634896,0.004532143780708558,0.04516483516483517,0.004322988174214018,0.004582608695652174,0.0706657608695652,0.004574384236453202,0.003222635408245758,0.006094748858447496,0.004212712826333711
