time,adservice_cpu,cartservice_cpu,checkoutservice_cpu,currencyservice_cpu,emailservice_cpu,frontend_cpu,main_cpu,paymentservice_cpu,productcatalogservice_cpu,recommendationservice_cpu,redis_cpu,shippingservice_cpu,adservice_mem,cartservice_mem,checkoutservice_mem,currencyservice_mem,emailservice_mem,frontend_mem,main_mem,paymentservice_mem,productcatalogservice_mem,recommendationservice_mem,redis_mem,shippingservice_mem,adservice_workload,cartservice_workload,checkoutservice_workload,currencyservice_workload,emailservice_workload,frontend_workload,frontend-external_workload,paymentservice_workload,productcatalogservice_workload,recommendationservice_workload,shippingservice_workload,adservice_error,frontend_error,adservice_latency-50,cartservice_latency-50,checkoutservice_latency-50,currencyservice_latency-50,emailservice_latency-50,frontend_latency-50,paymentservice_latency-50,productcatalogservice_latency-50,recommendationservice_latency-50,shippingservice_latency-50,adservice_latency-90,cartservice_latency-90,checkoutservice_latency-90,currencyservice_latency-90,emailservice_latency-90,frontend_latency-90,paymentservice_latency-90,productcatalogservice_latency-90,recommendationservice_latency-90,shippingservice_latency-90
1702375216,2.175644535434563,9.375738946430495,1.258028479085663,10.85367518952767,0.8761458065621499,18.451079254930512,11.00453630982312,0.5120546937273914,8.207343384455417,7.893840397208014,0.6022659724239611,1.2991252646662592,93949952,53035008,10805248,74018816,41816064,16523264,57319424,38285312,9080832,46141440,3010560,8761344,48.121,82,0,246,0,42,48,0,470,60,20,0,0,0.003149486141388975,0.00408069241011984,0.04370567375886524,0.003125819836701914,0.003208333333333333,0.07379672299027136,0.0031306532663316583,0.0021672530189217457,0.0076125614831630715,0.0027439264609323702,0.004907941451261289,0.009596324461343474,0.09074999999999998,0.0066876498800959245,0.004974999999999999,0.22730034722222206,0.004835175879396985,0.004750194922506419,0.01967175572519083,0.004624425476034142
1702375217,2.175644535434563,9.375738946430495,1.258028479085663,10.85367518952767,0.8761458065621499,18.78040898301997,11.00453630982312,0.5120546937273914,8.207343384455417,7.893840397208014,0.6022659724239611,1.2991252646662592,93949952,53035008,10805248,74018816,41816064,16523264,57319424,38285312,9080832,46141440,3010560,8761344,50,82,4,181.392,4,40,32,4,524,74,30,0,0,0.0031347150259067352,0.004002081165452653,0.04388888888888889,0.003097519870693043,0.003208333333333333,0.073475935828877,0.0031306532663316583,0.0020920669942834226,0.00752241238793806,0.0027344173441734413,0.004882901554404144,0.009422950819672132,0.0911864406779661,0.006308761419605607,0.004974999999999999,0.22503295386458955,0.004835175879396985,0.0047051649784374695,0.018544680851063835,0.004622764227642275
1702375218,2.175644535434563,9.375738946430495,1.258028479085663,10.85367518952767,0.8761458065621499,18.78040898301997,11.054258986908373,0.5120546937273914,8.207343384455417,7.893840397208014,0.6022659724239611,1.2991252646662592,93949952,53035008,10805248,74018816,41816064,16523264,57319424,38285312,9080832,46141440,3010560,8761344,40,72,8,260,8,38,40,8,416,52,32,0,0,0.0031388110799875505,0.004016616314199396,0.043974820143884895,0.0031059759085794334,0.003208333333333333,0.07301587301587299,0.0031306532663316583,0.002156895011519113,0.007507457121551081,0.002763599731363331,0.004888702147525677,0.009434415990006245,0.09104838709677418,0.006342109745415748,0.004974999999999999,0.22400464306442244,0.004835175879396985,0.004713479712257278,0.01867513368983957,0.004630087306917394
1702375219,2.175644535434563,9.375738946430495,1.258028479085663,10.85367518952767,0.8761458065621499,18.78040898301997,11.054258986908373,0.5120546937273914,8.207343384455417,7.893840397208014,0.6022659724239611,1.2991252646662592,93949952,53035008,10805248,74018816,41816064,16523264,57319424,38285312,9080832,46141440,3010560,8761344,74,144,6,398,8,56,72,6,621.785,85.785,36,0,0,0.0031388110799875505,0.004016616314199396,0.043974820143884895,0.0031059966499162477,0.003208333333333333,0.07130102040816326,0.0031306532663316583,0.0021568902663371184,0.007507476409265195,0.002752750809061489,0.004888702147525677,0.009434415990006245,0.09104838709677418,0.006342269326683292,0.004974999999999999,0.2179640371229699,0.004835175879396985,0.0047134792594933205,0.018675182366786985,0.004625113268608414
1702375220,2.175644535434563,9.375738946430495,1.258028479085663,10.85367518952767,0.8761458065621499,18.78040898301997,11.024694731945596,0.5120546937273914,8.207343384455417,7.893840397208014,0.6022659724239611,1.2991252646662592,93949952,53035008,10805248,74018816,41816064,16523264,57352192,38285312,9080832,46141440,3010560,8761344,94,100,6,452,6,82,64,4,656,80,28,0,0,0.0031388110799875505,0.004016616314199396,0.043974820143884895,0.0031059966499162477,0.003208333333333333,0.07130102040816326,0.0031405405405405405,0.0021671476789120966,0.007507457121551081,0.002752750809061489,0.004888702147525677,0.009434415990006245,0.09104838709677418,0.006342269326683292,0.004974999999999999,0.2179640371229699,0.0048529729729729736,0.004710962187545859,0.01867513368983957,0.004625113268608414
1702375221,2.175644535434563,9.375738946430495,1.258028479085663,10.85367518952767,0.8761458065621499,18.78040898301997,11.024694731945596,0.5120546937273914,8.207343384455417,8.003004003471577,0.6022659724239611,1.2991252646662592,93949952,53035008,10805248,74018816,41816064,16523264,57352192,38285312,9080832,46141440,3010560,8761344,60,78,0,300,0,34,42,0,358,44,12,0,0,0.0031318818040435457,0.0039825293350717085,0.042844827586206904,0.0030716936122582705,0.0031041666666666665,0.07130102040816326,0.0031375661375661374,0.0020995292535305986,0.007507457121551081,0.002749187784275503,0.004879191290824261,0.009227126288659796,0.086875,0.005842937167799674,0.004787499999999999,0.2179640371229699,0.004847619047619048,0.0046952060716687494,0.01867513368983957,0.004620532813515269
1702375222,2.175644535434563,9.375738946430495,1.258028479085663,10.85367518952767,0.8761458065621499,18.78040898301997,11.024694731945596,0.5120546937273914,8.207343384455417,8.003004003471577,0.6022659724239611,1.2516054063971678,93949952,53035008,10805248,74018816,41816064,16523264,57352192,38285312,9080832,46141440,3010560,8761344,54,106,4,372,4,56,62,4,599.833,77.833,34,0,0,0.003113789778206364,0.003929081430515056,0.04181332323235313,0.003034997654281271,0.0031041688772624684,0.07032648762506581,0.003137581821415866,0.0020156101971198948,0.007430902346461112,0.0027345110498858505,0.004848023143683703,0.009053638960278951,0.08180831431902552,0.0051505835172982834,0.004787503979072444,0.21241935483870963,0.004847647278548558,0.004627112126652914,0.01800080339581593,0.004611591126017432
1702375223,2.175644535434563,9.375738946430495,1.258028479085663,10.85367518952767,0.8761458065621499,18.78040898301997,11.024694731945596,0.5120546937273914,8.207343384455417,8.003004003471577,0.6022659724239611,1.2516054063971678,93949952,53035008,10805248,74018816,41816064,16523264,57352192,38285312,9080832,46141440,3010560,8761344,48,94,2,276,0,36,42,2,519.37,71.37,20,0,0,0.0031249999999999997,0.003953419226957384,0.04177852348993288,0.003053844072717949,0.0031041666666666665,0.06999493157627977,0.0031375661375661374,0.0020810776851816638,0.007428755809756332,0.002767820773930753,0.0048665841584158405,0.009106369820655538,0.0816326530612245,0.005387762123469365,0.004787499999999999,0.21186206896551726,0.004847619047619048,0.0046472150138784606,0.018043835157998536,0.0046209097080787504
1702375224,2.175644535434563,9.375738946430495,1.27682698647468,9.2053637174114,0.8761458065621499,18.78040898301997,11.024694731945596,0.5120546937273914,8.207343384455417,8.003004003471577,0.5942475816046723,1.2516054063971678,93949952,53035008,10932224,74018816,41816064,16523264,57352192,38285312,9080832,46141440,3006464,8761344,70,142,0,358.81,0,50,56,0,610,86,20,0,0,0.0031249999999999997,0.003953419226957384,0.04177852348993288,0.0030538744882141803,0.0031041666666666665,0.06934584178498986,0.0031375661375661374,0.0020810913766011146,0.007428703703703704,0.0027519685039370076,0.0048665841584158405,0.009106369820655538,0.0816326530612245,0.005388072806915864,0.004787499999999999,0.20803775743707098,0.004847619047619048,0.004647216799200038,0.018043696275071647,0.004615485564304462
1702375225,2.175644535434563,9.375738946430495,1.27682698647468,9.024469130919273,0.8761458065621499,18.78040898301997,11.024694731945596,0.5120546937273914,8.207343384455417,8.003004003471577,0.5942475816046723,1.2516054063971678,93949952,53035008,10932224,74018816,41816064,16523264,57352192,38285312,9080832,46141440,3006464,8761344,54,88,2,382,4,57.312,52,4,496,62,36,0,0,0.0031249999999999997,0.003953419226957384,0.04177852348993288,0.0030538623226484497,0.0031041666666666665,0.06934581947501849,0.0031452513966480447,0.00213750977326036,0.007428703703703704,0.0027519685039370076,0.0048665841584158405,0.009106369820655538,0.0816326530612245,0.005387948544346656,0.004787499999999999,0.20803774792975693,0.004861452513966481,0.0046623729476153244,0.018043696275071647,0.004615485564304462
1702375226,2.175644535434563,9.375738946430495,1.27682698647468,6.0628250000000605,0.6782756888171099,18.78040898301997,11.024694731945596,0.5120546937273914,8.207343384455417,8.003004003471577,0.5905889072217242,1.0425977335738938,93949952,53035008,10932224,74018816,41816064,16523264,57352192,38285312,9080832,46141440,3006464,8761344,42,70,2,250,0,34,40,2,280,36,20,0,0,0.0031269742954475066,0.00396132883467428,0.041807432432432436,0.003031328155850994,0.003105263157894737,0.06934584178498986,0.0031390374331550807,0.0020748012642467194,0.007428703703703704,0.0027516425755584758,0.004869185506348714,0.009091634738186465,0.08173469387755103,0.005203883495145634,0.004789473684210526,0.20803775743707098,0.004850267379679145,0.004649573795613447,0.018043696275071647,0.004615505913272012
1702375227,2.175644535434563,8.867935580831327,1.27682698647468,8.723259664741253,0.5717950000000017,18.78040898301997,11.024694731945596,0.3985159424765672,8.117072499182564,8.003004003471577,0.5905889072217242,1.0217376434672747,93949952,53006336,10932224,76992512,41816064,16523264,57352192,38285312,9089024,46141440,3006464,8761344,42,88,10,305.315,12,50,44,12,498,62,40,0,0,0.003119624959586162,0.003897917724733368,0.04181338028169014,0.0029975304400206505,0.003105263157894737,0.0680917622523462,0.0031390374331550807,0.001996178343949045,0.00735722964763062,0.0027341513292433533,0.004857743291302942,0.008959656084656086,0.08114583333333338,0.004968901665554512,0.004789473684210526,0.20551980198019804,0.004850267379679145,0.004617895541401274,0.017600334448160556,0.004601363326516701
1702375228,1.8586954308210473,7.026050555231111,1.2669707701963622,8.902462994063352,0.5717950000000017,15.709998102792632,11.024694731945596,0.4068247626603874,8.117072499182564,8.003004003471577,0.5905889072217242,1.2561010623026128,93949952,53006336,10932224,76992512,41816064,16523264,57352192,38285312,9089024,46141440,3006464,8876032,60,138,8,332.15,8,56,60,8,778.225,100.225,42,0,0,0.003124416796267496,0.0039299331517702405,0.04188741721854305,0.003011931848355197,0.003105263157894737,0.06832998996990974,0.0031390374331550807,0.0020624668882146127,0.007349777448071217,0.0027555248618784524,0.004864758942457232,0.009019687500000002,0.08196078431372553,0.004978790162285399,0.004789473684210526,0.205750441436139,0.004850267379679145,0.00463720078986659,0.017330721003134788,0.004617403314917126
1702375229,1.8224346885638045,7.165266187754771,1.2669707701963622,9.081666323385456,0.8038397826198548,15.397965209182901,11.067372558965193,0.4151335828442076,8.164130752831976,8.003004003471577,0.5905889072217242,1.2561010623026128,93949952,53006336,10932224,76992512,41824256,16523264,57352192,38285312,9089024,46141440,3006464,8876032,52,132,8,354,8,58,60,8,732,98,60,0,0,0.003124416796267496,0.0039299331517702405,0.04188741721854305,0.0030119195756107145,0.003105263157894737,0.06750374812593704,0.0031390374331550807,0.0020624668882146127,0.007349777448071217,0.002737051792828685,0.004864758942457232,0.009019687500000002,0.08196078431372553,0.004978780535725981,0.004789473684210526,0.2038,0.004850267379679145,0.00463720078986659,0.017330721003134788,0.0046111553784860555
1702375230,1.7861739463065618,8.352937951419522,1.2669707701963622,9.260869652707557,0.942466069615004,15.085932315573167,11.067372558965193,0.4234424030280277,8.164130752831976,7.876668953826313,0.5905889072217242,1.2561010623026128,93949952,53006336,10932224,76992512,41824256,16523264,57352192,38285312,9089024,46141440,3006464,8876032,46,134,8,368,8,58,70,8,704,86,52,0,0,0.003124416796267496,0.0039299331517702405,0.04188741721854305,0.003011904233475977,0.003105263157894737,0.06750374812593704,0.0031436464088397792,0.0021287118977384467,0.007349777448071217,0.002737051792828685,0.004864758942457232,0.009019687500000002,0.08196078431372553,0.0049787685015822035,0.004789473684210526,0.2038,0.004858563535911603,0.004654336283185841,0.017330721003134788,0.0046111553784860555
1702375231,2.1433457614252847,8.352937951419522,1.2669707701963622,10.752199759326086,0.942466069615004,18.55856535907287,10.97221157077057,0.4985292110292108,8.164130752831976,7.876668953826313,0.5905889072217242,1.2561010623026128,93941760,53006336,10932224,76992512,41824256,16388096,57339904,38285312,9089024,46141440,3006464,8876032,46,82,4,210,4,44,38,4,456,58,26,0,0,0.0031239489255683586,0.0039574468085106385,0.041796875,0.0030106805600781505,0.0031339712918660285,0.06750374812593704,0.0031449275362318836,0.002048778141235329,0.007349777448071217,0.0027408376963350784,0.0048639676113360324,0.009066007653061228,0.08160377358490564,0.004971422989254314,0.004841148325358852,0.2038,0.0048608695652173906,0.004634346738502984,0.017330721003134788,0.0046109947643979046
1702375232,2.1433457614252847,8.352937951419522,1.2669707701963622,10.752199759326086,0.942466069615004,18.55856535907287,10.97221157077057,0.4837583001328069,8.164130752831976,7.876668953826313,0.5905889072217242,1.2561010623026128,93941760,53006336,10932224,76992512,41824256,16388096,57339904,37888000,9089024,46141440,3006464,8876032,80,88,0,306,0,60,46,0,440,62,14,0,0,0.0031205053449951405,0.0038938858009095506,0.041746794871794876,0.0029907188694558518,0.0031339712918660285,0.06745577523413111,0.0031449275362318836,0.0019793272421009646,0.007369959677419354,0.0027281420765027323,0.004859410430839002,0.00898766666666667,0.0814705882352941,0.004951532270446299,0.004841148325358852,0.20300373134328356,0.0048608695652173906,0.004616048185391252,0.017532828282828275,0.004609016393442623
1702375233,2.1433457614252847,8.352937951419522,1.2669707701963622,10.752199759326086,0.942466069615004,18.55856535907287,10.97221157077057,0.4837583001328069,8.164130752831976,7.876668953826313,0.5905889072217242,1.2561010623026128,93941760,53006336,10932224,76992512,41824256,16388096,57339904,37888000,9089024,46141440,3006464,8876032,66,120,4,427.683,4,66,56,4,562,78,26,0,0,0.0031243781094527365,0.003900655817342725,0.04174242424242424,0.0030011878080470917,0.0031339712918660285,0.06728013833992094,0.0031449275362318836,0.0020566791985913474,0.007345246868091378,0.0027759784075573547,0.004864676616915423,0.008982572877059569,0.08138888888888889,0.004954504280928359,0.004841148325358852,0.20235452909418117,0.0048608695652173906,0.004630171798410507,0.017405529953917045,0.004619973009446693
1702375234,2.1433457614252847,8.352937951419522,1.2669707701963622,10.752199759326086,0.942466069615004,18.55856535907287,10.97221157077057,0.4837583001328069,8.164130752831976,7.876668953826313,0.5905889072217242,1.2561010623026128,93941760,53006336,10932224,76992512,41824256,16388096,57339904,37888000,9089024,46141440,3006464,8876032,64,128,12,338,12,70,68,12,790,106,56,0,0,0.0031243781094527365,0.003900655817342725,0.04174242424242424,0.0030011639028053537,0.0031339712918660285,0.06726277372262775,0.0031449275362318836,0.0020566791985913474,0.007345246868091378,0.002752750809061489,0.004864676616915423,0.008982572877059569,0.08138888888888889,0.004954485806538508,0.004841148325358852,0.2015727272727273,0.0048608695652173906,0.004630171798410507,0.017405529953917045,0.004614757281553398
1702375235,2.1433457614252847,8.352937951419522,1.2669707701963622,10.752199759326086,0.942466069615004,18.55856535907287,10.97221157077057,0.4837583001328069,8.164130752831976,7.876668953826313,0.5972205572585718,1.2561010623026128,93941760,53006336,10932224,76992512,41824256,16388096,57339904,37888000,9089024,46141440,3006464,8876032,50,112,4,345.323,6,52,56,6,654,82,48,0,0,0.0031243781094527365,0.003900655817342725,0.04174242424242424,0.0030011698794281325,0.0031339712918660285,0.06726277372262775,0.0031538461538461538,0.0021087691779814715,0.007345246868091378,0.002752750809061489,0.004864676616915423,0.008982572877059569,0.08138888888888889,0.004954490425377356,0.004841148325358852,0.2015727272727273,0.004876923076923077,0.004641664624283124,0.017405529953917045,0.004614757281553398
1702375236,2.1433457614252847,8.352937951419522,1.2669707701963622,10.752199759326086,0.942466069615004,18.55856535907287,10.97221157077057,0.4837583001328069,8.164130752831976,7.876668953826313,0.5972205572585718,1.2170946273299863,93941760,53006336,10932224,76992512,41824256,16388096,57339904,37888000,9089024,46141440,3006464,8876032,66,100,2,310,0,60,48,2,596,80,32,0,0,0.0031205717837165937,0.0039022709874968107,0.04182098765432099,0.003005669831223629,0.003106796116504854,0.06726277372262775,0.0031274509803921567,0.0020531331903740763,0.007345246868091378,0.0027517868745938925,0.004864760720944686,0.008987034574468087,0.08226415094339623,0.004966112869198312,0.004792233009708738,0.2015727272727273,0.004829411764705883,0.0046292971169883245,0.017405529953917045,0.0046148148148148155
1702375237,2.1433457614252847,8.352937951419522,1.2669707701963622,10.752199759326086,0.942466069615004,18.55856535907287,10.97221157077057,0.4837583001328069,8.164130752831976,7.876668953826313,0.4905557408468605,1.2170946273299863,93941760,53006336,10932224,76992512,41824256,16388096,57339904,37888000,9089024,46141440,3006464,8876032,58,74,0,296,0,52,50,0,431.821,57.821,16,0,0,0.0031139527355131106,0.003845540607872447,0.04177631578947368,0.002986307742733981,0.003106796116504854,0.06690620272314675,0.0031274509803921567,0.0019779192110731514,0.007331196942438568,0.0027386594448205823,0.004854839753965685,0.008917536534446767,0.0822448979591837,0.004948512904736318,0.004792233009708738,0.200687984496124,0.004829411764705883,0.004610273833524238,0.017400398166207972,0.004610561949898442
1702375238,2.1433457614252847,8.352937951419522,1.2669707701963622,10.752199759326086,0.942466069615004,18.55856535907287,10.97221157077057,0.4837583001328069,8.205540175500396,7.876668953826313,0.5005558238998898,1.2170946273299863,93941760,53006336,10932224,76992512,41824256,16388096,57339904,37888000,8982528,46141440,3006464,8876032,56,108,0,310,0,50,50,0,524,66,20,0,0,0.0031155747836835593,0.0038940204180845893,0.04203821656050955,0.0030058251141854768,0.003106796116504854,0.06764205925206411,0.0031274509803921567,0.0020558312655086846,0.007367070040337366,0.0027720488466757127,0.004855500618046971,0.008983664317745037,0.08358490566037734,0.004967829483021116,0.004792233009708738,0.20223731884057974,0.004829411764705883,0.004636094674556213,0.01757120980091883,0.004613025780189959
1702375239,2.1433457614252847,8.352937951419522,0.8190849999999904,10.752199759326086,0.942466069615004,18.55856535907287,10.97221157077057,0.4837583001328069,8.21008907555262,7.876668953826313,0.5105559069529192,1.2170946273299863,93941760,53006336,10932224,76992512,41824256,16388096,57339904,37888000,8982528,46141440,3006464,8876032,52,78,6,244,8,40,40,6,514,70,30,0,0,0.0031155747836835593,0.0038940204180845893,0.04203821656050955,0.0030058251141854768,0.003106796116504854,0.06797739297739298,0.0031274509803921567,0.0020558312655086846,0.007367070040337366,0.0027488494411571337,0.004855500618046971,0.008983664317745037,0.08358490566037734,0.004967829483021116,0.004792233009708738,0.20222590361445783,0.004829411764705883,0.004636094674556213,0.01757120980091883,0.004606574621959237
1702375240,2.1433457614252847,8.352937951419522,0.8190849999999904,10.752199759326086,0.9228902703589624,18.55856535907287,10.97221157077057,0.4837583001328069,8.21008907555262,7.947749444307217,0.6000049831817572,1.2521207623808874,93941760,53006336,10932224,76992512,41824256,16388096,57339904,37888000,8982528,46141440,3006464,8781824,60,120,4,306,4,58,54,4,536,76,28,0,0,0.0031155747836835593,0.0038940204180845893,0.04203821656050955,0.0030058251141854768,0.003106796116504854,0.06797739297739298,0.00313265306122449,0.0021376315917139674,0.007367070040337366,0.0027488494411571337,0.004855500618046971,0.008983664317745037,0.08358490566037734,0.004967829483021116,0.004792233009708738,0.20222590361445783,0.004838775510204082,0.004655421336050066,0.01757120980091883,0.004606574621959237
1702375241,2.1433457614252847,8.352937951419522,1.1179123619010045,10.752199759326086,0.9228902703589624,18.55856535907287,9.165030017333573,0.4837583001328069,8.21008907555262,7.947749444307217,0.6000049831817572,1.2521207623808874,93941760,53006336,10698752,76992512,41824256,16388096,57339904,37888000,8982528,46141440,3006464,8781824,56,112,2,276,0,42,58,2,540,70,36,0,0,0.003115384615384615,0.003913309535951045,0.04195859872611465,0.0030119213192926686,0.00308780487804878,0.06797739297739298,0.0031293532338308454,0.002056538792691093,0.007367070040337366,0.002748518762343647,0.004859305210918114,0.009022757255936676,0.0833653846153846,0.004968183323398901,0.0047580487804878046,0.20222590361445783,0.004832835820895521,0.004636927197933608,0.01757120980091883,0.004606583278472679
1702375242,2.1433457614252847,7.164848540857199,1.3245886675872338,10.752199759326086,0.9228902703589624,18.538830707299596,9.345828962936254,0.4837583001328069,8.21008907555262,7.947749444307217,0.6000049831817572,1.2521207623808874,93941760,53006336,10698752,76992512,41824256,16388096,57339904,37888000,8982528,46141440,3006464,8781824,51.542,88,0,326.356,0,51.69,50,0,529.785,65.785,32,0,0,0.0031144519883608145,0.0038732122464404423,0.04197030695962559,0.0030018129560321297,0.003087799744098151,0.06851296875767617,0.0031293388143016822,0.00199283558522863,0.007417415964620633,0.002739236908833661,0.004859812479793081,0.00896871023426491,0.08350033574347182,0.004965397843588672,0.004758039539376671,0.2029371495949096,0.004832809865743029,0.004628153227503829,0.017973485698511805,0.004606824750905648
1702375243,2.1433457614252847,7.025632908333542,1.3245886675872338,9.089551269875626,0.9228902703589624,18.538830707299596,9.526627908538938,0.4886929072069379,8.21008907555262,7.947749444307217,0.6000049831817572,1.2521207623808874,93941760,53006336,10698752,76992512,41824256,16388096,57339904,38555648,8982528,46141440,3006464,8781824,63.7,69.225,0,255.46,0,41.667,33.268,0,438.449,65.068,9.914,0,0,0.003115547704419208,0.0038694594996812447,0.04185134120179661,0.003006187053394558,0.003087799744874439,0.06795867641809339,0.0031293316062457706,0.0020571658849930516,0.0073658601713981735,0.0027550870129421597,0.004859655772402748,0.008949143554935571,0.08303945236202563,0.004957553039666558,0.00475803954077399,0.20174719478233297,0.0048327968912423875,0.004633290975356709,0.017755284071041082,0.004610112364350904
1702375244,2.1433457614252847,6.886417275809882,1.3245886675872338,8.910347940553526,0.9228902703589624,18.538830707299596,10.97272382956339,0.4886929072069379,8.21008907555262,7.947749444307217,0.6000049831817572,1.2521207623808874,93941760,53006336,10698752,76992512,41824256,16388096,57352192,38555648,8982528,46141440,3006464,8781824,56,140,6,419.96,8,48.29,62,4,684,88,28,0,0,0.0031155279503105584,0.0038695021749637513,0.04185126582278481,0.0030062193992324996,0.00308780487804878,0.06760530052058683,0.0031293532338308454,0.0020565767486273572,0.00736590742101396,0.002736598279285242,0.0048596273291925465,0.00894921363040629,0.08303921568627451,0.004957575757575757,0.0047580487804878046,0.2009869646182495,0.004832835820895521,0.004633153497254714,0.017755417956656337,0.004604500330906684
1702375245,2.1128818218843404,7.128066790944352,1.3245886675872338,10.855063344809523,0.9228902703589624,18.538830707299596,10.97272382956339,0.4886929072069379,8.21008907555262,7.949888830068814,0.6000049831817572,1.2521207623808874,93945856,53039104,10698752,74088448,41824256,16388096,57352192,38555648,8982528,46145536,3006464,8781824,64,102,10,394,6,64,56,8,584,78,36,0,0,0.0031155279503105584,0.0038695021749637513,0.04185126582278481,0.0030062193992324996,0.00308780487804878,0.06760530052058683,0.003134020618556701,0.0021270383751586758,0.00736590742101396,0.002736598279285242,0.0048596273291925465,0.00894921363040629,0.08303921568627451,0.004957575757575757,0.0047580487804878046,0.2009869646182495,0.004841237113402062,0.004650698174006444,0.017755417956656337,0.004604500330906684
1702375246,2.025776214348922,7.2697088696722965,1.3245886675872338,10.953361449808012,0.9316839710817321,18.538830707299596,10.97272382956339,0.4886929072069379,8.21008907555262,7.949888830068814,0.6000049831817572,1.2521207623808874,93945856,53039104,10698752,74088448,41824256,16388096,57352192,38555648,8982528,46145536,3006464,8781824,66,96,4,274,4,54,52,2,582,78,16,0,0,0.003113488372093023,0.0038792099265636875,0.041847826086956516,0.003007657776604172,0.003104265402843602,0.06760530052058683,0.0031137440758293843,0.002054125065685759,0.00736590742101396,0.002739130434782609,0.004856868217054263,0.008957627118644071,0.08298076923076919,0.004957063638764194,0.004787677725118483,0.2009869646182495,0.0048047393364928906,0.00463294319973248,0.017755417956656337,0.004606851119894598
1702375247,2.025776214348922,8.498524723676566,1.3245886675872338,10.953361449808012,0.9316839710817321,18.538830707299596,10.97272382956339,0.5111829944547144,8.21008907555262,7.949888830068814,0.6000049831817572,1.2521207623808874,93945856,53039104,10698752,74088448,41824256,16388096,57352192,38555648,8982528,46145536,3006464,8781824,50,74,4,260,4,54,38,4,554,72,32,0,0,0.0031092084006462033,0.0038301886792452837,0.04187898089171975,0.002995182049693716,0.003104265402843602,0.06765147721582374,0.0031137440758293843,0.001980947029677683,0.007354242058705268,0.002720356408498972,0.0048513731825525035,0.008853146853146854,0.08313725490196078,0.00494923256934407,0.004787677725118483,0.2018461538461538,0.0048047393364928906,0.004621433314603873,0.017619694397283545,0.004592323509252912
1702375248,2.025776214348922,8.498524723676566,1.3245886675872338,10.953361449808012,0.9316839710817321,15.542105968592562,10.97272382956339,0.5111829944547144,8.21008907555262,7.949888830068814,0.5936042854147204,1.2521207623808874,93945856,53039104,10698752,74088448,41824256,16388096,57352192,38555648,8982528,46145536,3006464,8781824,72,178,4,383.231,6,64,74,6,754,102,42,0,0,0.003113207547169811,0.0038639110466521633,0.04189393939393939,0.0030101932750860472,0.003104265402843602,0.06775154983309489,0.0031137440758293843,0.00205282802182027,0.007335466179159049,0.0027434119278779475,0.004856232601299103,0.008896281800391393,0.08305555555555558,0.004962536404553878,0.004787677725118483,0.20152923076923077,0.0048047393364928906,0.004633515168915686,0.017377403846153855,0.004599722607489598
1702375249,2.025776214348922,8.498524723676566,1.3245886675872338,10.953361449808012,0.9316839710817321,18.574351920644226,10.97272382956339,0.5111829944547144,8.21008907555262,7.949888830068814,0.5936042854147204,1.0656657363480744,93945856,53039104,10698752,74088448,41824256,16490496,57352192,38555648,8982528,46145536,3006464,8781824,66,108,0,312,0,54,62,0,654,90,36,0,0,0.003113207547169811,0.0038639110466521633,0.04189393939393939,0.003010184558389911,0.003104265402843602,0.06820913461538462,0.0031137440758293843,0.00205282802182027,0.007335466179159049,0.002721147431621081,0.004856232601299103,0.008896281800391393,0.08305555555555558,0.0049625297501429974,0.004787677725118483,0.20253313253012056,0.0048047393364928906,0.004633515168915686,0.017377403846153855,0.004593328885923949
1702375250,2.025776214348922,8.498524723676566,1.3245886675872338,10.953361449808012,0.9316839710817321,18.574351920644226,10.97272382956339,0.5111829944547144,8.21008907555262,7.949888830068816,0.5936042854147204,1.0873792307773678,93945856,53039104,10698752,74088448,41824256,16490496,57352192,38555648,8982528,46145536,3006464,8781824,45.869,76,0,228.57,0,52,42,0,500,66,20,0,0,0.0031132110622453255,0.0038639110466521633,0.04189393939393939,0.0030101932750860472,0.003104265402843602,0.06820913461538462,0.00312,0.002125225973518347,0.007335466179159049,0.002721147431621081,0.0048562376521938296,0.008896281800391393,0.08305555555555558,0.004962536404553878,0.004787677725118483,0.20253313253012056,0.004816000000000001,0.004651282552401428,0.017377403846153855,0.004593328885923949
1702375251,2.025776214348922,8.498524723676566,1.3245886675872338,10.953361449808012,0.9316839710817321,18.574351920644226,10.97272382956339,0.5111829944547144,8.275490844126837,7.949888830068816,0.5936042854147204,1.302809665757602,93945856,53039104,10698752,74088448,41824256,16490496,57352192,38555648,8974336,46145536,3006464,8781824,74,118,6,392,8,58,60,6,708,92,44,0,0,0.0031126847290640393,0.0038827411167512696,0.042024539877300614,0.0030175763182238666,0.003126829268292683,0.06820913461538462,0.0031159420289855067,0.002052219570405728,0.007335466179159049,0.0027207748830995328,0.00485603448275862,0.008924597855227888,0.08345454545454546,0.004964662349676226,0.004828292682926829,0.20253313253012056,0.004808695652173913,0.004634367541766111,0.017377403846153855,0.0045933199732798935
