time,adservice_cpu,cartservice_cpu,checkoutservice_cpu,currencyservice_cpu,emailservice_cpu,frontend_cpu,main_cpu,paymentservice_cpu,productcatalogservice_cpu,recommendationservice_cpu,redis_cpu,shippingservice_cpu,adservice_mem,cartservice_mem,checkoutservice_mem,currencyservice_mem,emailservice_mem,frontend_mem,main_mem,paymentservice_mem,productcatalogservice_mem,recommendationservice_mem,redis_mem,shippingservice_mem,InboundPassthroughClusterIpv4_load,PassthroughCluster_load,adservice_load,carts_load,cartservice_load,catalogue_load,checkoutservice_load,currencyservice_load,emailservice_load,front-end_load,frontend_load,frontend-external_load,orders_load,paymentservice_load,productcatalogservice_load,recommendationservice_load,shippingservice_load,adservice_latency,cartservice_latency,checkoutservice_latency,currencyservice_latency,emailservice_latency,frontend_latency,paymentservice_latency,productcatalogservice_latency,recommendationservice_latency,shippingservice_latency,time,InboundPassthroughClusterIpv4_error,PassthroughCluster_error,carts_error,catalogue_error,frontend_error,frontend-external_error,orders_error
1685372387,1.465692249641023,5.534358572023472,1.2287396569683333,8.380630356798498,0.8066367183256136,18.59043894031574,6.58998458995628,0.47237106068247425,9.909610063935737,6.639673225736338,0.4880151775953275,1.2642606616974648,101801984.0,53846016.0,11874304.0,40067072.0,42438656.0,17702912.0,92295168.0,39550976.0,9732096.0,46530560.0,2957312.0,9592832.0,,,,,,,,,,,,,,,,,,0.004779234972677596,0.0063201058201058195,0.056499999999999974,0.007046445497630327,0.0046,0.24307783018867926,0.004634285714285713,0.0047492633930534675,0.012707468879668053,0.004779582366589328,,,,,,,,
1685372388,1.465692249641023,5.534358572023472,1.2039792432608731,8.380630356798498,0.8066367183256136,18.59043894031574,6.46390351542753,0.47237106068247425,9.909610063935737,6.639673225736338,0.4880151775953275,1.2642606616974648,101801984.0,53846016.0,11874304.0,40067072.0,42438656.0,17702912.0,92295168.0,39550976.0,9732096.0,46530560.0,2957312.0,9592832.0,,,,,,,,,,,,,,,,,,0.004781200727713767,0.0056686746987951895,0.049805194805194804,0.007120738636363643,0.0046,0.24307783018867926,0.004634285714285713,0.004740353288401392,0.011615384615384609,0.00478041958041958,,,,,,,,
1685372389,1.2364986954707682,5.534358572023472,1.3537098288617155,8.380630356798498,0.8066367183256136,18.59043894031574,6.33782244089878,0.47237106068247414,9.909610063935737,6.639673225736338,0.4880151775953275,1.2642606616974648,101801984.0,53846016.0,11968512.0,40067072.0,42438656.0,17702912.0,92295168.0,39550976.0,9732096.0,46530560.0,2957312.0,9592832.0,,,,,,,,,,,,,,,,,,0.004781200727713767,0.0056686746987951895,0.049805194805194804,0.007120738636363643,0.0046,0.24305766312594843,0.004634285714285713,0.004740353288401392,0.011615384615384609,0.00478041958041958,,,,,,,,
1685372390,1.4544779103708627,5.534358572023472,1.0994011466435125,8.380630356798498,0.8066367183256136,18.59043894031574,6.21174136637003,0.3961008482970302,9.918594728532517,6.639673225736338,0.4880151775953275,1.2642606616974643,101801984.0,53846016.0,11968512.0,40067072.0,42438656.0,17702912.0,92295168.0,39550976.0,9732096.0,46530560.0,2957312.0,9592832.0,,,,,,,,,,,,,,,,,,0.004781200727713767,0.0056686746987951895,0.049805194805194804,0.007120738636363643,0.0046,0.24305766312594843,0.004634285714285713,0.004740353288401392,0.011615384615384609,0.00478041958041958,,,,,,,,
1685372391,1.4544779103708627,5.534358572023472,1.1221314660401456,8.380630356798498,0.8066367183256136,18.59043894031574,7.540670407257171,0.38822799728565566,9.918594728532517,6.639673225736338,0.4880151775953275,1.2642606616974643,101801984.0,53846016.0,11968512.0,40067072.0,42438656.0,17702912.0,92295168.0,39550976.0,9732096.0,46530560.0,2957312.0,9592832.0,,,,,,,,,,,,,,,,,,0.004781200727713767,0.005728915662650612,0.049805194805194804,0.007130805687203791,0.0046,0.24305766312594843,0.0046378947368421065,0.0047407490405399445,0.011615384615384609,0.00478472553699284,,,,,,,,
1685372392,1.4544779103708627,5.69586673817462,1.1448617854367786,8.380630356798498,0.8066367183256136,18.59043894031574,7.540670407257171,0.38035514627428113,9.918594728532517,6.639673225736338,0.48688333713524906,1.2642606616974643,101801984.0,53882880.0,11968512.0,40067072.0,42438656.0,17702912.0,92295168.0,39550976.0,9732096.0,46530560.0,2961408.0,9592832.0,,,,,,,,,,,,,,,,,,0.004781200727713767,0.0057125748502994105,0.049805194805194804,0.007118371212121211,0.0046,0.24305766312594843,0.004667924528301887,0.004740948397339546,0.011615384615384609,0.004779582366589328,,,,,,,,
1685372393,1.4544779103708627,5.69586673817462,1.1675921048334112,8.380630356798498,0.674385267369803,18.82126690577322,7.540670407257171,0.46181539696409263,9.918594728532517,6.639673225736338,0.48688333713524906,1.2642606616974643,101801984.0,53882880.0,11968512.0,40067072.0,42438656.0,17334272.0,92295168.0,39788544.0,9732096.0,46530560.0,2961408.0,9592832.0,,,,,,,,,,,,,,,,,,0.00477989163154726,0.005805714285714294,0.049462025316455695,0.007165735567970208,0.0046,0.24305766312594843,0.004667924528301887,0.004735653447884795,0.01199781659388647,0.004782909930715935,,,,,,,,
1685372394,1.4544779103708627,5.69586673817462,1.3638191637979777,8.380630356798498,0.6609413220643761,18.82126690577322,7.540670407257171,0.46181539696409263,9.918594728532517,6.639673225736338,0.48688333713524906,1.2642606616974643,101801984.0,53882880.0,11968512.0,40067072.0,42438656.0,17334272.0,92295168.0,39788544.0,9732096.0,46530560.0,2961408.0,9592832.0,,,,,,,,,,,,,,,,,,0.00477989163154726,0.005805714285714294,0.049462025316455695,0.007165735567970208,0.0046,0.24246019711902958,0.004667924528301887,0.004735653447884795,0.01199781659388647,0.004782909930715935,,,,,,,,
1685372395,1.4544779103708627,5.69586673817462,1.3638191637979777,8.390199003388824,0.8292008873273183,18.82126690577322,7.575395595906918,0.46181539696409263,9.918594728532517,6.639673225736338,0.48775372932102584,1.2642606616974643,101801984.0,53882880.0,11968512.0,40067072.0,42438656.0,17334272.0,92295168.0,39788544.0,9732096.0,46530560.0,2961408.0,9592832.0,,,,,,,,,,,,,,,,,,0.00477989163154726,0.005805714285714294,0.049462025316455695,0.007165735567970208,0.0046,0.24246019711902958,0.004667924528301887,0.004735653447884795,0.01199781659388647,0.004782909930715935,,,,,,,,
1685372396,1.4544779103708627,5.69586673817462,1.3638191637979777,8.390199003388824,0.8292008873273183,18.82126690577322,7.575395595906918,0.46181539696409263,10.096411326004686,6.639673225736338,0.48775372932102584,1.2642606616974643,101801984.0,53882880.0,11968512.0,40067072.0,42438656.0,17334272.0,92295168.0,39788544.0,9875456.0,46530560.0,2961408.0,9592832.0,,,,,,,,,,,,,,,,,,0.00477989163154726,0.005857142857142865,0.049462025316455695,0.0071778398510242095,0.004600000000000001,0.24246019711902958,0.004674226804123711,0.00473603677728282,0.01199781659388647,0.00478679245283019,,,,,,,,
1685372397,1.4544779103708627,5.69586673817462,1.3638191637979777,8.390199003388824,0.8292008873273181,18.82126690577322,7.575395595906918,0.46181539696409263,10.096411326004686,6.6793317055130865,0.48775372932102584,1.0246766281369144,101801984.0,53882880.0,11968512.0,40067072.0,42438656.0,17334272.0,92295168.0,39788544.0,9875456.0,46526464.0,2961408.0,9592832.0,,,,,,,,,,,,,,,,,,0.00477989163154726,0.005834285714285722,0.049462025316455695,0.007167906976744193,0.0046,0.24246019711902958,0.004702857142857143,0.004735709883134449,0.01199781659388647,0.004782909930715935,,,,,,,,
1685372398,1.4544779103708627,5.69586673817462,1.3638191637979777,8.390199003388824,0.8292008873273181,18.82126690577322,7.575395595906918,0.46181539696409263,10.096411326004686,6.6793317055130865,0.48775372932102584,1.0452435847347068,101801984.0,53882880.0,11968512.0,40067072.0,42438656.0,17334272.0,92295168.0,39788544.0,9875456.0,46526464.0,2961408.0,9592832.0,,,,,,,,,,,,,,,,,,0.0047757647058823535,0.005843749999999992,0.04911585365853658,0.007324204946996466,0.0046,0.24246019711902958,0.004702857142857143,0.0047368718133911575,0.011566371681415923,0.004781052631578948,,,,,,,,
1685372399,1.4544779103708627,5.69586673817462,1.3638191637979777,8.390199003388824,0.8292008873273181,18.82126690577322,7.575395595906918,0.46181539696409263,10.096411326004686,6.6793317055130865,0.48775372932102584,1.2340173958675447,101801984.0,53882880.0,11968512.0,40067072.0,42438656.0,17334272.0,92295168.0,39788544.0,9875456.0,46526464.0,2961408.0,9592832.0,,,,,,,,,,,,,,,,,,0.0047757647058823535,0.005843749999999992,0.04911585365853658,0.007324204946996466,0.0046,0.24331096196868013,0.004702857142857143,0.0047368718133911575,0.011566371681415923,0.004781052631578948,,,,,,,,
1685372400,1.4544779103708627,5.69586673817462,1.3638191637979777,8.38766238390051,0.8292008873273181,18.82126690577322,7.575395595906918,0.46181539696409263,10.096411326004686,6.6793317055130865,0.48775372932102584,1.2340173958675447,101801984.0,53882880.0,11968512.0,41029632.0,42438656.0,17334272.0,92295168.0,39788544.0,9875456.0,46526464.0,2961408.0,9592832.0,,,,,,,,,,,,,,,,,,0.0047757647058823535,0.005843749999999992,0.04911585365853658,0.007324204946996466,0.0046,0.24331096196868013,0.004702857142857143,0.0047368718133911575,0.011566371681415923,0.004781052631578948,,,,,,,,
1685372401,1.5058133658400294,5.69586673817462,1.4184616506058134,8.38766238390051,0.8292008873273181,18.696559411658892,7.575395595906918,0.46181539696409263,10.096411326004686,6.6793317055130865,0.48775372932102584,1.2340173958675447,101638144.0,53882880.0,12070912.0,41029632.0,42438656.0,17334272.0,92295168.0,39788544.0,9875456.0,46526464.0,2961408.0,9592832.0,,,,,,,,,,,,,,,,,,0.0047757647058823535,0.005842857142857135,0.04911585365853658,0.007326413427561842,0.004600000000000001,0.24331096196868013,0.0047125000000000005,0.004737039924205172,0.011566371681415923,0.004780429594272077,,,,,,,,
1685372402,1.5058133658400294,5.69586673817462,1.4184616506058134,8.38766238390051,0.8292008873273181,18.696559411658892,7.575395595906918,0.46181539696409263,10.096411326004686,6.578381176896681,0.48775372932102584,1.2340173958675447,101638144.0,53882880.0,12070912.0,41029632.0,42438656.0,17334272.0,92295168.0,39788544.0,9875456.0,46526464.0,2961408.0,9592832.0,,,,,,,,,,,,,,,,,,0.0047757647058823535,0.00582102272727272,0.04911585365853658,0.007318342151675489,0.0046,0.24331096196868013,0.004703846153846154,0.004736775562459867,0.011566371681415923,0.004777049180327869,,,,,,,,
1685372403,1.5058133658400294,5.69586673817462,1.4184616506058134,8.38766238390051,0.8292008873273181,18.696559411658892,7.575395595906918,0.46181539696409263,10.096411326004686,6.578381176896681,0.48775372932102584,1.2982708717369955,101638144.0,53882880.0,12070912.0,41029632.0,42438656.0,17334272.0,92295168.0,39788544.0,9875456.0,46526464.0,2961408.0,9617408.0,,,,,,,,,,,,,,,,,,0.004726863084922011,0.0049784615384615375,0.048558823529411765,0.00722703639514731,0.0046,0.24331096196868013,0.004703846153846154,0.0047017525270239575,0.00999605328071041,0.004787234042553191,,,,,,,,
1685372404,1.515382551544593,5.69586673817462,1.4184616506058134,8.38766238390051,0.8292008873273181,18.696559411658892,7.575395595906918,0.48944666724803243,8.341411975655342,6.578381176896681,0.48775372932102584,1.2982708717369955,101638144.0,53882880.0,12070912.0,41029632.0,42438656.0,17334272.0,92295168.0,39788544.0,9875456.0,46526464.0,2961408.0,9617408.0,,,,,,,,,,,,,,,,,,0.004726863084922011,0.0049784615384615375,0.048558823529411765,0.00722703639514731,0.0046,0.23945765230312033,0.004703846153846154,0.0047017525270239575,0.00999605328071041,0.004787234042553191,,,,,,,,
1685372405,1.515382551544593,5.803150111511965,1.4184616506058134,8.38766238390051,0.8778874262660163,18.696559411658892,7.575395595906918,0.48944666724803243,8.510923009802214,6.578381176896681,0.48775372932102584,1.2982708717369955,101638144.0,53882880.0,12070912.0,41029632.0,42438656.0,17334272.0,92295168.0,39788544.0,9875456.0,46526464.0,2961408.0,9617408.0,,,,,,,,,,,,,,,,,,0.004726863084922011,0.0049784615384615375,0.048558823529411765,0.00722703639514731,0.0046,0.23945765230312033,0.004703846153846154,0.0047017525270239575,0.00999605328071041,0.004787234042553191,,,,,,,,
1685372406,1.515382551544593,5.803150111511965,1.4184616506058134,8.38766238390051,0.8778874262660163,18.696559411658892,7.575395595906918,0.48944666724803243,8.680434043949086,6.578381176896681,0.4964032945345094,1.2982708717369955,101638144.0,53882880.0,12070912.0,41029632.0,42438656.0,17334272.0,92295168.0,39788544.0,9875456.0,46526464.0,3096576.0,9617408.0,,,,,,,,,,,,,,,,,,0.004726863084922011,0.00498069270449521,0.048558823529411765,0.007234835355285963,0.004600000000000001,0.23945765230312033,0.0047125000000000005,0.0047020533826173895,0.00999605328071041,0.0047862815884476525,,,,,,,,
1685372407,1.515382551544593,5.803150111511965,1.4184616506058134,8.38766238390051,0.8778874262660163,16.257021952648188,6.238178058074631,0.48944666724803243,8.849945078095956,6.578381176896681,0.4964032945345094,1.2982708717369955,101638144.0,53882880.0,12070912.0,41029632.0,42438656.0,17334272.0,92295168.0,39788544.0,9875456.0,46526464.0,3096576.0,9617408.0,,,,,,,,,,,,,,,,,,0.004726863084922011,0.00497818448023426,0.048558823529411765,0.007221837088388214,0.0046,0.23945765230312033,0.004702857142857143,0.0047051142309626395,0.00999605328071041,0.004782332155477032,,,,,,,,
1685372408,1.515382551544593,4.903516765474823,1.4184616506058134,8.38766238390051,0.8778874262660163,15.945412629120536,6.115922568286149,0.4484141447103203,10.17066204881228,6.578381176896681,0.4964032945345094,1.2982708717369955,101638144.0,53882880.0,12070912.0,41029632.0,42438656.0,17334272.0,92295168.0,39976960.0,9875456.0,46526464.0,3096576.0,9617408.0,,,,,,,,,,,,,,,,,,0.004725917431192661,0.004983369803063457,0.04854651162790697,0.007280723905723911,0.0046,0.23945765230312033,0.004702857142857143,0.004705683172825781,0.011620253164556957,0.004782547169811321,,,,,,,,
1685372409,1.515382551544593,4.8067975969496235,1.3169244589372064,8.38766238390051,0.8778874262660163,15.633803305592892,5.9936670784976664,0.4484141447103203,8.908934917979067,6.578381176896681,0.4964032945345094,1.2982708717369955,101638144.0,53882880.0,12070912.0,41029632.0,42438656.0,17334272.0,92295168.0,39976960.0,9875456.0,46526464.0,3096576.0,9617408.0,,,,,,,,,,,,,,,,,,0.004725917431192661,0.004983369803063457,0.04854651162790697,0.007280723905723911,0.0046,0.23954781319495927,0.004702857142857143,0.004705683172825781,0.011620253164556957,0.004782547169811321,,,,,,,,
1685372410,1.515382551544593,6.475783055775645,1.3169244589372064,8.38766238390051,0.8778874262660163,15.32219398206524,5.871411588709185,0.4484141447103203,8.739423883832195,6.578381176896681,0.4964032945345094,1.2982708717369955,101638144.0,53923840.0,12070912.0,41029632.0,42438656.0,17334272.0,92295168.0,39976960.0,9875456.0,46526464.0,3096576.0,9617408.0,,,,,,,,,,,,,,,,,,0.004725917431192661,0.004983369803063457,0.04854651162790697,0.007280723905723911,0.0046,0.23954781319495927,0.004702857142857143,0.004705683172825781,0.011620253164556957,0.004782547169811321,,,,,,,,
1685372411,1.515382551544593,6.475783055775645,1.3169244589372064,8.38766238390051,0.8778874262660163,15.010584658537596,7.489823805174221,0.4484141447103203,8.569912849685325,6.578381176896681,0.4964032945345094,1.2982708717369955,101638144.0,53923840.0,12070912.0,41029632.0,42438656.0,17334272.0,92295168.0,39976960.0,9875456.0,46526464.0,3096576.0,9617408.0,,,,,,,,,,,,,,,,,,0.004725917431192661,0.004986425673183327,0.04854651162790697,0.007291561181434595,0.0046,0.23954781319495927,0.00468,0.004706116150501851,0.011620253164556957,0.004789705882352941,,,,,,,,
1685372412,1.515382551544593,6.475783055775645,1.3169244589372064,8.248999573183914,0.8350063382811739,14.698975335009944,7.489823805174221,0.4484141447103203,10.373401616506648,6.578381176896681,0.4964032945345094,1.2982708717369955,101638144.0,53923840.0,12070912.0,41029632.0,42438656.0,17334272.0,92295168.0,39976960.0,9945088.0,46526464.0,3096576.0,9617408.0,,,,,,,,,,,,,,,,,,0.004725917431192661,0.00498533724340176,0.04854651162790697,0.007280354131534565,0.0046,0.23954781319495927,0.004672727272727273,0.004705017011177497,0.011620253164556957,0.004794711538461538,,,,,,,,
1685372413,1.515382551544593,6.475783055775645,1.3169244589372064,8.428711275035822,0.8350063382811739,19.052080987477275,7.489823805174221,0.4484141447103203,10.373401616506648,6.578381176896681,0.4964032945345094,1.2982708717369955,101638144.0,53923840.0,12070912.0,40554496.0,42438656.0,17752064.0,92295168.0,39976960.0,9945088.0,46526464.0,3096576.0,9617408.0,,,,,,,,,,,,,,,,,,0.004711595866819748,0.004929531420268797,0.04834375,0.0067151777137367955,0.0046,0.23954781319495927,0.004672727272727273,0.004678341415597,0.009982979773063642,0.004800241837968561,,,,,,,,
1685372414,1.515382551544593,6.475783055775645,1.3169244589372064,8.428711275035822,0.8350063382811739,19.052080987477275,7.489823805174221,0.4484141447103203,10.373401616506648,6.578381176896681,0.4964032945345094,1.2982708717369955,101638144.0,53923840.0,12070912.0,40554496.0,42438656.0,17752064.0,92295168.0,39976960.0,9945088.0,46526464.0,3096576.0,9617408.0,,,,,,,,,,,,,,,,,,0.004711595866819748,0.004929531420268797,0.04834375,0.0067151777137367955,0.0046,0.23424452554744524,0.004672727272727273,0.004678341415597,0.009982979773063642,0.004800241837968561,,,,,,,,
1685372415,1.5153825515445922,6.475783055775645,1.3169244589372064,8.428711275035822,0.8350063382811739,19.245468530083265,7.489823805174221,0.4484141447103203,10.373401616506648,6.578381176896681,0.4964032945345094,1.2926891763269899,101638144.0,53923840.0,12070912.0,40554496.0,42438656.0,17752064.0,92295168.0,39976960.0,9945088.0,46526464.0,3096576.0,9617408.0,,,,,,,,,,,,,,,,,,0.004711595866819748,0.004929531420268797,0.04834375,0.0067151777137367955,0.0046,0.23424452554744524,0.004672727272727273,0.004678341415597,0.009982979773063642,0.004800241837968561,,,,,,,,
1685372416,1.2856716037103149,6.475783055775645,1.3534222343489803,8.428711275035822,0.8350063382811739,19.245468530083265,7.489823805174221,0.4484141447103203,10.373401616506648,6.8023603035290865,0.5077127945155946,1.2926891763269899,101638144.0,53923840.0,11853824.0,40554496.0,42438656.0,17752064.0,92295168.0,39976960.0,9945088.0,46526464.0,2961408.0,9617408.0,,,,,,,,,,,,,,,,,,0.004711595866819748,0.00493145780051151,0.04834375,0.006724254090471609,0.0046,0.23424452554744524,0.00467912087912088,0.004678599906376993,0.009982979773063642,0.004799507389162561,,,,,,,,
1685372417,1.2604152278512386,6.475783055775645,1.3534222343489803,8.428711275035822,0.8350063382811739,19.245468530083265,7.489823805174221,0.4484141447103203,10.373401616506648,6.8023603035290865,0.5077127945155946,1.2926891763269899,101638144.0,53923840.0,11853824.0,40554496.0,42438656.0,17752064.0,92295168.0,39976960.0,9945088.0,46526464.0,2961408.0,9617408.0,,,,,,,,,,,,,,,,,,0.004711595866819748,0.004927864112757499,0.04834375,0.006703365384615392,0.0046,0.23424452554744524,0.004667924528301887,0.00467838505210983,0.009982979773063642,0.004792399049881235,,,,,,,,
1685372418,1.235158851992162,6.475783055775645,1.3534222343489803,8.428711275035822,0.8350063382811739,19.245468530083265,7.489823805174221,0.4062156011408956,10.373401616506648,6.8023603035290865,0.5077127945155946,1.3313234968669703,101638144.0,53923840.0,11853824.0,40554496.0,42438656.0,17752064.0,92295168.0,39976960.0,9945088.0,46526464.0,2961408.0,9351168.0,,,,,,,,,,,,,,,,,,0.004711724137931034,0.004939622641509434,0.047705882352941174,0.00681279620853081,0.0046,0.23424452554744524,0.004667924528301887,0.004679144542806081,0.009953879941434847,0.004778301886792452,,,,,,,,
1685372419,1.243238271349981,6.475783055775645,1.3534222343489803,8.428711275035822,0.8087537861544484,19.245468530083265,7.489823805174221,0.4729004236183372,10.373401616506648,6.8023603035290865,0.5077127945155946,1.3313234968669703,101638144.0,53923840.0,11853824.0,40554496.0,42438656.0,17752064.0,92295168.0,40046592.0,9945088.0,46526464.0,2961408.0,9351168.0,,,,,,,,,,,,,,,,,,0.004711724137931034,0.004939622641509434,0.047705882352941174,0.00681279620853081,0.0046,0.23517686072218125,0.004667924528301887,0.004679144542806081,0.009953879941434847,0.004778301886792452,,,,,,,,
1685372420,1.6161296032726788,6.475783055775645,1.3361133974570938,8.428711275035822,0.8087537861544484,19.245468530083265,7.489823805174221,0.4729004236183372,10.373401616506648,6.8023603035290865,0.5077127945155946,1.3313234968669703,101740544.0,53923840.0,11853824.0,40554496.0,42438656.0,17752064.0,92295168.0,40046592.0,9945088.0,46526464.0,2961408.0,9351168.0,,,,,,,,,,,,,,,,,,0.004711724137931034,0.004939622641509434,0.047705882352941174,0.00681279620853081,0.0046,0.23517686072218125,0.004667924528301887,0.004679227965987312,0.009953879941434847,0.004778301886792452,,,,,,,,
1685372421,1.6161296032726788,5.820381681059572,1.3361133974570938,8.428711275035822,0.8087537861544484,19.245468530083265,7.489823805174221,0.4729004236183372,10.40154483879746,6.8023603035290865,0.43216204642742806,1.3313234968669703,101740544.0,53923840.0,11853824.0,40554496.0,42438656.0,17752064.0,92295168.0,40046592.0,9945088.0,46526464.0,2961408.0,9351168.0,,,,,,,,,,,,,,,,,,0.004711724137931034,0.004941107871720117,0.047705882352941174,0.006821327014218012,0.0046,0.23517686072218125,0.004672,0.004679317194191351,0.009953879941434847,0.004780861244019139,,,,,,,,
1685372422,1.6161296032726788,5.938280737747871,1.3361133974570938,8.428711275035822,0.8087537861544484,19.245468530083265,7.489823805174221,0.4729004236183372,10.40154483879746,6.9951017214648745,0.4407518587234951,1.3313234968669703,101740544.0,53923840.0,11853824.0,40554496.0,42438656.0,17752064.0,92295168.0,40046592.0,9945088.0,46526464.0,2961408.0,9351168.0,,,,,,,,,,,,,,,,,,0.004711724137931034,0.004939819168173599,0.047705882352941174,0.006805213270142185,0.0046,0.23517686072218125,0.004664864864864866,0.004674907204905409,0.009953879941434847,0.004785046728971963,,,,,,,,
1685372423,1.6161296032726788,7.073943401297905,1.3361133974570938,8.428711275035822,0.8087537861544484,19.245468530083265,7.605515936129203,0.4729004236183372,10.40154483879746,6.9951017214648745,0.5153887377640215,1.3313234968669703,101740544.0,53923840.0,11853824.0,40554496.0,42438656.0,17752064.0,92295168.0,40046592.0,9945088.0,46526464.0,2961408.0,9351168.0,,,,,,,,,,,,,,,,,,0.004667692307692308,0.004868057553956835,0.04770348837209302,0.006182965299684536,0.0046,0.23517686072218125,0.004664864864864866,0.004624231738522362,0.00988029197080292,0.004793317422434369,,,,,,,,
1685372424,1.6161296032726788,7.073943401297905,1.3361133974570938,8.428711275035822,0.8087537861544484,19.245468530083265,7.605515936129203,0.4729004236183372,10.40154483879746,6.9951017214648745,0.5153887377640215,1.3313234968669703,101740544.0,53923840.0,11853824.0,40554496.0,42438656.0,17752064.0,92295168.0,40046592.0,9945088.0,46526464.0,2961408.0,9351168.0,,,,,,,,,,,,,,,,,,0.004667692307692308,0.004868057553956835,0.04770348837209302,0.006182965299684536,0.0046,0.22810178306092124,0.004664864864864866,0.004624231738522362,0.00988029197080292,0.004793317422434369,,,,,,,,
1685372425,1.6161296032726788,7.134106495940016,1.3361133974570938,8.428711275035822,0.8087537861544484,19.245468530083265,7.605515936129203,0.4729004236183372,10.40154483879746,6.9951017214648745,0.5153887377640215,1.3313234968669703,101740544.0,53972992.0,11853824.0,40554496.0,42438656.0,17752064.0,92295168.0,40046592.0,9945088.0,46526464.0,2961408.0,9351168.0,,,,,,,,,,,,,,,,,,0.004667692307692308,0.004868057553956835,0.04770348837209302,0.006182965299684536,0.0046,0.22810178306092124,0.004664864864864866,0.004624231738522362,0.00988029197080292,0.004793317422434369,,,,,,,,
1685372426,1.6161296032726788,7.134106495940016,1.3260158435954752,8.428711275035822,0.8087537861544484,19.245468530083265,7.547087756697708,0.4729004236183372,10.40154483879746,6.9951017214648745,0.5153887377640215,1.3313234968669703,101740544.0,53972992.0,12075008.0,40554496.0,42438656.0,17752064.0,92295168.0,40046592.0,9945088.0,46526464.0,2961408.0,9351168.0,,,,,,,,,,,,,,,,,,0.004667692307692308,0.0048689880304679,0.04770348837209302,0.006180761099365752,0.0046,0.22810178306092124,0.004672727272727273,0.004624515925428221,0.00988029197080292,0.004794355828220858,,,,,,,,
1685372427,1.6161296032726788,7.134106495940016,1.3260158435954752,8.428711275035822,0.8087537861544484,19.75663474164261,7.547087756697708,0.4729004236183372,8.926519101115655,6.9951017214648745,0.5153887377640215,1.3313234968669703,101740544.0,53972992.0,12075008.0,40554496.0,42438656.0,17752064.0,92295168.0,40046592.0,9945088.0,46526464.0,2961408.0,9351168.0,,,,,,,,,,,,,,,,,,0.004667692307692308,0.004868209764918627,0.04770348837209302,0.006174947145877379,0.0046,0.22810178306092124,0.004705882352941177,0.004624436321918359,0.00988029197080292,0.004792466585662211,,,,,,,,
1685372428,1.6161296032726788,7.134106495940016,1.3260158435954752,8.428711275035822,0.8116778876871585,19.75663474164261,7.547087756697708,0.4729004236183372,8.753160020469034,6.9951017214648745,0.5153887377640215,1.3313234968669703,101740544.0,53972992.0,12075008.0,40554496.0,42438656.0,17752064.0,92295168.0,40046592.0,9945088.0,46526464.0,2961408.0,9351168.0,,,,,,,,,,,,,,,,,,0.004667308781869689,0.00487603009673952,0.04777108433734939,0.006182150313152408,0.0046,0.22810178306092124,0.004705882352941177,0.004623792420800234,0.00986728837876614,0.004775505350772889,,,,,,,,
1685372429,1.6161296032726788,7.134106495940016,1.3260158435954752,5.521369214999936,0.8116778876871585,19.75663474164261,7.547087756697708,0.4729004236183372,8.579800939822409,6.9951017214648745,0.5153887377640215,1.3021544986972264,101740544.0,53972992.0,12075008.0,40554496.0,42438656.0,17752064.0,92295168.0,40046592.0,9945088.0,46526464.0,2961408.0,9461760.0,,,,,,,,,,,,,,,,,,0.004667308781869689,0.00487603009673952,0.04777108433734939,0.006182150313152408,0.0046,0.2284286748732803,0.004705882352941177,0.004623792420800234,0.00986728837876614,0.004775505350772889,,,,,,,,
1685372430,1.6161296032726788,7.134106495940016,1.167511670763631,5.521369214999936,0.8116778876871585,16.54321810091444,7.547087756697708,0.4729004236183372,8.406441859175784,6.9951017214648745,0.5153887377640215,1.3525620630450774,101740544.0,53972992.0,12075008.0,40554496.0,42438656.0,17752064.0,92295168.0,40046592.0,9945088.0,46526464.0,2961408.0,9461760.0,,,,,,,,,,,,,,,,,,0.004667308781869689,0.00487603009673952,0.04777108433734939,0.006182150313152408,0.0046,0.2284286748732803,0.004705882352941177,0.004623792420800234,0.00986728837876614,0.004775505350772889,,,,,,,,
1685372431,1.6161296032726788,7.134106495940016,1.1917416964101277,8.478670328239545,0.8116778876871585,16.213940855220397,7.547087756697708,0.4729004236183372,10.705560869849974,6.9951017214648745,0.4419372528203523,1.3525620630450774,101740544.0,53972992.0,12075008.0,42242048.0,42438656.0,17752064.0,92295168.0,40046592.0,9580544.0,46526464.0,2961408.0,9461760.0,,,,,,,,,,,,,,,,,,0.004667308781869689,0.00487742167806986,0.04777108433734939,0.0061933124346917464,0.004600000000000001,0.2284286748732803,0.004713684210526316,0.0046240046659304715,0.00986728837876614,0.004778476420798065,,,,,,,,
1685372432,1.6161296032726788,7.134106495940016,1.215971722056625,8.478670328239545,0.8116778876871585,19.46593518597837,7.547087756697708,0.4729004236183372,10.705560869849974,6.851839987103231,0.43334744052428537,1.3525620630450774,101740544.0,53972992.0,12075008.0,42242048.0,42438656.0,17956864.0,92295168.0,40046592.0,9580544.0,46530560.0,2961408.0,9461760.0,,,,,,,,,,,,,,,,,,0.004667308781869689,0.004878012155881302,0.04777108433734939,0.006172413793103455,0.0046,0.2284286748732803,0.0047018867924528305,0.004623831615129875,0.00986728837876614,0.004778301886792452,,,,,,,,
